iterations,fitness,time,fevals
0,541.0,0.003244611,465
10,549.0,0.006358673,836
20,550.0,0.008753354,1204
30,536.0,0.010659545,1572
40,548.0,0.012500985,1938
50,538.0,0.014589011,2302
60,555.0,0.016719611,2664
70,533.0,0.018307356,3033
80,525.0,0.019825473,3398
90,529.0,0.021668035,3767
100,527.0,0.024308036,4142
110,525.0,0.02612599,4510
120,525.0,0.028973061,4883
130,527.0,0.031886373,5254
140,527.0,0.034766224,5621
150,523.0,0.03896695,5993
160,525.0,0.042628709,6365
170,523.0,0.044975869,6730
180,523.0,0.047238476,7098
190,527.0,0.049274596,7461
200,523.0,0.052058275,7828
210,527.0,0.053681683,8198
220,527.0,0.058977879,8554
230,529.0,0.060661256,8913
240,531.0,0.062280661,9278
250,533.0,0.063933837,9644
260,533.0,0.065624065,10007
270,531.0,0.067237535,10372
280,531.0,0.068906674,10737
290,529.0,0.071280717,11113
300,529.0,0.073667646,11478
310,531.0,0.075633384,11842
320,535.0,0.078831453,12208
330,533.0,0.082534241,12579
340,529.0,0.084254482,12954
350,529.0,0.085934395,13323
360,529.0,0.087705877,13689
370,529.0,0.08944536,14049
380,530.0,0.091297397,14417
390,535.0,0.093022365,14793
400,533.0,0.095084801,15155
410,531.0,0.097802951,15523
420,533.0,0.099398302,15886
430,529.0,0.10091104,16254
440,529.0,0.102557345,16622
450,527.0,0.104221137,16984
460,527.0,0.106243976,17355
470,533.0,0.108264013,17722
480,529.0,0.110196815,18080
490,533.0,0.112078387,18441
500,529.0,0.113739886,18802
510,531.0,0.115300723,19173
520,531.0,0.116829946,19542
530,529.0,0.118742949,19909
540,533.0,0.120400119,20276
550,533.0,0.121961149,20640
560,535.0,0.123932093,21012
570,533.0,0.125604645,21383
580,531.0,0.127989311,21752
590,529.0,0.131136319,22108
600,531.0,0.133605531,22477
610,529.0,0.13720044,22847
620,531.0,0.140799991,23212
630,531.0,0.143383045,23579
640,531.0,0.145246835,23946
650,533.0,0.147227774,24315
660,533.0,0.149695036,24680
670,531.0,0.151726338,25043
680,529.0,0.153848668,25402
690,529.0,0.155977812,25773
700,529.0,0.157576137,26141
710,531.0,0.159252475,26509
720,533.0,0.160779857,26876
730,537.0,0.162393943,27241
740,535.0,0.164014038,27607
750,535.0,0.165783622,27975
760,533.0,0.167299574,28342
770,537.0,0.168869994,28700
780,533.0,0.170253919,29066
790,533.0,0.171673754,29432
800,535.0,0.175859235,29797
810,535.0,0.177441661,30164
820,535.0,0.179020721,30536
830,537.0,0.181144364,30901
840,534.0,0.18318638,31266
850,533.0,0.185528744,31628
860,533.0,0.188345704,32005
870,533.0,0.191194677,32376
880,531.0,0.195359892,32734
890,533.0,0.199008311,33096
900,535.0,0.202556173,33468
910,533.0,0.204161368,33836
920,535.0,0.205781442,34199
930,535.0,0.207327404,34566
940,539.0,0.209199458,34930
950,539.0,0.21115004,35289
960,541.0,0.213718659,35647
970,541.0,0.215409235,36005
980,541.0,0.217062945,36373
990,541.0,0.218723509,36740
1000,543.0,0.220186065,37102
