iterations,fitness,time,fevals
0,563.0,9.30199687,1000
10,594.0,18.414532356,2100
20,611.0,27.189354148,3200
30,648.0,35.628544203,4300
40,684.0,43.678456213,5400
50,707.0,51.336804279,6500
60,713.0,58.677131474,7600
70,739.0,65.989804901,8700
80,751.0,72.931994046,9800
90,763.0,79.739157514,10900
100,755.0,86.596060209,12000
110,757.0,93.325407152,13100
120,757.0,100.194617502,14200
130,765.0,107.996928122,15300
140,767.0,114.3776142,16400
150,767.0,120.996153673,17500
160,765.0,127.737371292,18600
170,763.0,134.470355859,19700
180,771.0,141.946574645,20800
190,771.0,148.312339046,21900
200,765.0,155.242151572,23000
210,773.0,161.905494779,24100
220,773.0,168.580372281,25200
230,773.0,175.308683452,26300
240,769.0,182.024683261,27400
250,773.0,188.796239216,28500
260,765.0,195.577491953,29600
270,777.0,202.605134603,30700
280,775.0,209.516067233,31800
290,777.0,216.438874763,32900
300,779.0,223.171598214,34000
310,776.0,229.86211737,35100
320,773.0,236.53397795,36200
330,775.0,244.637422136,37300
340,771.0,252.213760235,38400
350,781.0,258.737793207,39500
360,781.0,265.462843196,40600
370,783.0,272.295768045,41700
380,777.0,278.876516961,42800
390,783.0,285.49555855,43900
400,777.0,292.131416953,45000
410,779.0,299.618742035,46100
420,779.0,306.654021365,47200
430,787.0,313.157256322,48300
440,785.0,319.95427982,49400
450,787.0,326.620153496,50500
460,783.0,333.396439366,51600
470,773.0,340.195198507,52700
480,783.0,347.202720598,53800
490,783.0,353.908501248,54900
500,779.0,360.515342083,56000
510,783.0,367.29591817,57100
520,781.0,373.928047756,58200
530,783.0,380.769530839,59300
540,781.0,387.440798728,60400
550,783.0,394.26130777,61500
560,789.0,400.965351322,62600
570,787.0,407.558663366,63700
580,773.0,414.273310338,64800
590,779.0,420.950938236,65900
600,781.0,427.765979954,67000
610,782.0,434.537711708,68100
620,791.0,441.26308806,69200
630,781.0,447.93039418,70300
640,793.0,454.595490584,71400
650,787.0,461.281857297,72500
660,789.0,468.017015831,73600
670,785.0,474.645452952,74700
680,785.0,481.433003393,75800
690,785.0,487.992605605,76900
700,785.0,494.882241934,78000
710,795.0,501.725656135,79100
720,789.0,508.310312172,80200
730,783.0,515.107703758,81300
740,793.0,521.848652873,82400
750,787.0,528.610316071,83500
760,787.0,535.26219249,84600
770,789.0,542.072224222,85700
780,787.0,548.663862339,86800
790,791.0,555.487708333,87900
800,783.0,562.204429205,89000
810,787.0,568.87460687,90100
820,785.0,576.29352296,91200
830,785.0,582.868181752,92300
840,787.0,589.734424444,93400
850,787.0,596.437119152,94500
860,785.0,603.102376928,95600
870,787.0,609.814414163,96700
880,783.0,616.315008256,97800
890,787.0,623.001460723,98900
900,783.0,630.267852133,100000
910,787.0,637.649371171,101100
920,787.0,644.277250439,102200
930,789.0,651.073256613,103300
940,783.0,657.743197676,104400
950,787.0,664.435341355,105500
960,789.0,671.069979796,106600
970,789.0,677.736887127,107700
980,792.0,684.580397078,108800
990,789.0,691.18653879,109900
1000,789.0,697.811044021,111000
1010,789.0,704.628120265,112100
1020,791.0,711.145459564,113200
1030,789.0,717.849004852,114300
1040,789.0,724.471782919,115400
1050,793.0,731.172545426,116500
1060,793.0,737.824080973,117600
1070,799.0,744.984653168,118700
1080,787.0,751.755265568,119800
1090,787.0,758.352786919,120900
1100,791.0,765.066174504,122000
1110,789.0,771.808714815,123100
1120,793.0,778.522346005,124200
1130,793.0,785.140079284,125300
1140,795.0,791.814766445,126400
1150,795.0,798.705201026,127500
1160,801.0,805.861836413,128600
1170,799.0,812.464314095,129700
1180,799.0,819.129239413,130800
1190,799.0,825.810866673,131900
1200,801.0,832.424097686,133000
1210,799.0,839.019421996,134100
1220,795.0,845.876029061,135200
1230,799.0,852.37755747,136300
1240,803.0,859.021023549,137400
1250,801.0,865.876294632,138500
1260,795.0,872.556719699,139600
1270,799.0,879.262297441,140700
1280,797.0,885.994076611,141800
1290,795.0,892.807587628,142900
1300,793.0,899.572462459,144000
1310,801.0,906.194674235,145100
1320,797.0,912.972193798,146200
1330,795.0,919.576568785,147300
1340,797.0,926.320492595,148400
1350,805.0,933.041216053,149500
1360,801.0,939.838765829,150600
1370,797.0,946.45929344,151700
1380,803.0,953.169112479,152800
1390,799.0,959.730125069,153900
1400,799.0,966.569766719,155000
1410,795.0,975.261961242,156100
1420,797.0,985.963807351,157200
1430,800.0,993.01214616,158300
1440,801.0,999.806495586,159400
1450,795.0,1008.12968585,160500
1460,799.0,1015.52261789,161600
1470,801.0,1022.25606753,162700
1480,801.0,1028.91070552,163800
1490,801.0,1036.09075026,164900
1500,799.0,1042.62928405,166000
1510,801.0,1049.54977912,167100
1520,797.0,1056.15122285,168200
1530,797.0,1062.92311438,169300
1540,803.0,1070.55008542,170400
1550,807.0,1077.56068238,171500
1560,799.0,1084.41696288,172600
1570,802.0,1090.97413646,173700
1580,799.0,1097.83810854,174800
1590,799.0,1104.34657709,175900
1600,795.0,1111.25224869,177000
1610,801.0,1119.26499055,178100
1620,801.0,1129.8825553,179200
1630,799.0,1140.44513698,180300
1640,797.0,1148.74939943,181400
1650,801.0,1162.90025,182500
1660,799.0,1175.78733156,183600
1670,805.0,1182.45966136,184700
1680,797.0,1200.35923162,185800
1690,803.0,1209.52017661,186900
1700,799.0,1219.90878348,188000
1710,801.0,1227.39194638,189100
1720,799.0,1234.93649553,190200
1730,805.0,1243.08958431,191300
1740,803.0,1251.70880322,192400
1750,799.0,1259.04956228,193500
1760,801.0,1265.71634877,194600
1770,799.0,1273.40654689,195700
1780,797.0,1282.96496496,196800
1790,799.0,1291.06843624,197900
1800,807.0,1298.22719695,199000
1810,797.0,1306.2036065,200100
1820,799.0,1312.90600555,201200
1830,803.0,1321.82294106,202300
1840,793.0,1330.48148832,203400
1850,797.0,1338.80760663,204500
1860,803.0,1346.4904649,205600
1870,797.0,1353.95614103,206700
1880,803.0,1361.56957193,207800
1890,803.0,1368.03412107,208900
1900,801.0,1374.6346838,210000
1910,793.0,1381.29531758,211100
1920,801.0,1387.87356452,212200
1930,801.0,1394.57650312,213300
1940,799.0,1401.71076576,214400
1950,799.0,1409.46015857,215500
1960,797.0,1417.26337378,216600
1970,801.0,1425.00852721,217700
1980,797.0,1434.19824675,218800
1990,801.0,1441.36892115,219900
2000,799.0,1448.33546009,221000
2010,799.0,1457.19700494,222100
2020,801.0,1466.29079621,223200
2030,803.0,1475.2300493,224300
2040,795.0,1482.87443038,225400
2050,797.0,1492.11360964,226500
2060,803.0,1500.14028778,227600
2070,799.0,1507.23079694,228700
2080,807.0,1514.45158735,229800
2090,801.0,1521.57180795,230900
2100,801.0,1529.85266206,232000
2110,807.0,1536.93873431,233100
2120,797.0,1543.97460059,234200
2130,795.0,1550.7300642,235300
2140,799.0,1557.55785735,236400
2150,803.0,1565.39673626,237500
2160,803.0,1572.56703881,238600
2170,803.0,1580.05427356,239700
2180,805.0,1589.20339543,240800
2190,797.0,1596.44129828,241900
2200,803.0,1604.16322369,243000
2210,803.0,1612.41585903,244100
2220,807.0,1619.63510403,245200
2230,809.0,1628.26345235,246300
2240,801.0,1637.40710414,247400
2250,803.0,1646.32596941,248500
2260,795.0,1653.95119683,249600
2270,805.0,1660.82195421,250700
2280,807.0,1667.62966958,251800
2290,795.0,1675.18261038,252900
2300,809.0,1682.01464304,254000
2310,809.0,1689.60419003,255100
2320,803.0,1696.70956495,256200
2330,801.0,1704.91880724,257300
2340,803.0,1712.81555962,258400
2350,807.0,1719.78678809,259500
2360,805.0,1728.85025806,260600
2370,803.0,1736.9557695,261700
2380,803.0,1744.61197299,262800
2390,801.0,1752.93481767,263900
2400,801.0,1762.04832814,265000
2410,809.0,1770.18249159,266100
2420,803.0,1778.98166416,267200
2430,803.0,1790.70739425,268300
2440,807.0,1799.78967659,269400
2450,809.0,1808.91630522,270500
2460,809.0,1817.49916424,271600
2470,803.0,1827.08082475,272700
2480,801.0,1836.08459622,273800
2490,803.0,1843.39909075,274900
2500,805.0,1850.2768922,276000
2510,803.0,1857.91017341,277100
2520,803.0,1865.71309168,278200
2530,805.0,1872.8836833,279300
2540,799.0,1879.9160486,280400
2550,807.0,1886.95319974,281500
2560,805.0,1894.9001216,282600
2570,809.0,1902.5426166,283700
2580,811.0,1910.76521256,284800
2590,803.0,1917.7354957,285900
2600,805.0,1924.95342134,287000
2610,807.0,1932.23659371,288100
2620,803.0,1940.67626764,289200
2630,807.0,1949.07937539,290300
2640,803.0,1956.54103169,291400
2650,809.0,1965.28548389,292500
2660,805.0,1973.35283218,293600
2670,805.0,1982.18894221,294700
2680,801.0,1989.94088487,295800
2690,807.0,1997.01857368,296900
2700,807.0,2005.30098063,298000
2710,803.0,2012.84536459,299100
2720,803.0,2020.36639868,300200
2730,809.0,2027.88426974,301300
2740,805.0,2035.75401949,302400
2750,805.0,2042.30242774,303500
2760,809.0,2049.09043911,304600
2770,803.0,2055.56989969,305700
2780,809.0,2062.04112371,306800
2790,803.0,2068.69188547,307900
2800,811.0,2075.41462471,309000
2810,803.0,2081.95003076,310100
2820,803.0,2088.42119697,311200
2830,801.0,2094.88425937,312300
2840,805.0,2101.34150741,313400
2850,806.0,2107.86741849,314500
2860,801.0,2114.38447921,315600
2870,809.0,2120.78890236,316700
2880,811.0,2127.35996438,317800
2890,807.0,2133.91943949,318900
2900,807.0,2140.24620213,320000
2910,809.0,2146.90826425,321100
2920,809.0,2153.4812062,322200
2930,805.0,2159.9659629,323300
2940,803.0,2166.68899575,324400
2950,809.0,2173.18754192,325500
2960,809.0,2179.84460324,326600
2970,809.0,2186.23615374,327700
2980,803.0,2192.7785675,328800
2990,805.0,2199.24149114,329900
3000,809.0,2206.07112969,331000
