iterations,fitness,time,fevals
0,496.0,2.44970000001e-05,11
10,498.0,3.95280000001e-05,21
20,498.0,5.2634e-05,31
30,498.0,6.59890000001e-05,41
40,500.0,7.89270000001e-05,51
50,496.0,9.2915e-05,61
60,494.0,0.000105572,71
70,488.0,0.000134609,81
80,492.0,0.00015615,91
90,492.0,0.000170004,101
100,492.0,0.000182976,111
110,494.0,0.000197176,121
120,500.0,0.000210628,131
130,502.0,0.000233667,141
140,508.0,0.000246838,151
150,510.0,0.000260315,161
160,512.0,0.000274587,171
170,514.0,0.000288524,181
180,516.0,0.000304123,191
190,520.0,0.000317522,201
200,522.0,0.00033193,211
210,528.0,0.000345491,221
220,528.0,0.000358434,231
230,530.0,0.000371703,241
240,532.0,0.000385531,251
250,534.0,0.000399816,261
260,540.0,0.00041334,271
270,540.0,0.000426406,281
280,542.0,0.000441092,291
290,544.0,0.000456282,301
300,548.0,0.000469169,311
310,548.0,0.000483527000001,321
320,550.0,0.000496934000001,331
330,552.0,0.000509882,341
340,554.0,0.000529463,351
350,558.0,0.000542837,361
360,558.0,0.000556135000001,371
370,558.0,0.000569929000001,381
380,560.0,0.000583354,391
390,562.0,0.000598806,401
400,564.0,0.000612268,411
410,566.0,0.000625711000001,421
420,570.0,0.000639289000001,431
430,572.0,0.000653701000001,441
440,574.0,0.000667296000001,451
450,578.0,0.000681404000001,461
460,580.0,0.000694966000001,471
470,584.0,0.000708655000001,481
480,586.0,0.000722507000001,491
490,592.0,0.000735977000001,501
500,596.0,0.000751986000001,511
510,598.0,0.000766174000001,521
520,604.0,0.000781311000001,531
530,606.0,0.000794777000001,541
540,606.0,0.000808533000001,551
550,608.0,0.000828884000001,561
560,610.0,0.000844445000001,571
570,612.0,0.000858790000001,581
580,616.0,0.000872666,591
590,616.0,0.000886444,601
600,620.0,0.000900190000001,611
610,622.0,0.000914182,621
620,622.0,0.000927919,631
630,624.0,0.000941968,641
640,624.0,0.000955895,651
650,624.0,0.000971075,661
660,624.0,0.000992249,671
670,626.0,0.00101479,681
680,628.0,0.001031047,691
690,630.0,0.001068891,701
700,632.0,0.001085392,711
710,632.0,0.001103338,721
720,634.0,0.001116844,731
730,634.0,0.001131647,741
740,640.0,0.001145706,751
750,640.0,0.001159553,761
760,642.0,0.001181629,771
770,644.0,0.001195591,781
780,644.0,0.001210064,791
790,648.0,0.001224535,801
800,650.0,0.001238811,811
810,654.0,0.001253244,821
820,656.0,0.001267804,831
830,656.0,0.001283013,841
840,656.0,0.001298371,851
850,656.0,0.001313803,861
860,656.0,0.001328623,871
870,658.0,0.001350815,881
880,658.0,0.001365673,891
890,662.0,0.00138047,901
900,662.0,0.001394776,911
910,662.0,0.001409816,921
920,662.0,0.001428252,931
930,662.0,0.001442179,941
940,664.0,0.001465547,951
950,666.0,0.001486195,961
960,666.0,0.001501763,971
970,668.0,0.001525587,981
980,670.0,0.001540917,991
990,672.0,0.001555171,1001
1000,672.0,0.001569495,1011
1010,672.0,0.001585525,1021
1020,672.0,0.001601527,1031
1030,674.0,0.001626599,1041
1040,674.0,0.00164684,1051
1050,674.0,0.001662914,1061
1060,676.0,0.001678323,1071
1070,676.0,0.001694494,1081
1080,676.0,0.001722348,1091
1090,676.0,0.00173918,1101
1100,678.0,0.001754689,1111
1110,678.0,0.001770245,1121
1120,678.0,0.001786192,1131
1130,678.0,0.00180733,1141
1140,678.0,0.001822252,1151
1150,678.0,0.001846705,1161
1160,678.0,0.001861653,1171
1170,678.0,0.001876592,1181
1180,678.0,0.001891569,1191
1190,680.0,0.001908218,1201
1200,684.0,0.001924472,1211
1210,684.0,0.001941134,1221
1220,684.0,0.001959246,1231
1230,684.0,0.001981073,1241
1240,684.0,0.002011469,1251
1250,684.0,0.002033792,1261
1260,684.0,0.002055583,1271
1270,684.0,0.002072766,1281
1280,686.0,0.002097712,1291
1290,686.0,0.00213098,1301
1300,686.0,0.002146916,1311
1310,686.0,0.002166273,1321
1320,686.0,0.002184657,1331
1330,686.0,0.002208717,1341
1340,686.0,0.002232532,1351
1350,686.0,0.002254887,1361
1360,686.0,0.002273559,1371
1370,686.0,0.002295843,1381
1380,686.0,0.002311226,1391
1390,686.0,0.002325999,1401
1400,686.0,0.002353039,1411
1410,688.0,0.00237277,1421
1420,690.0,0.002393044,1431
1430,690.0,0.002411477,1441
1440,690.0,0.002430186,1451
1450,690.0,0.002451598,1461
1460,690.0,0.002467208,1471
1470,690.0,0.00248213,1481
1480,692.0,0.002497677,1491
1490,694.0,0.002520584,1501
1500,696.0,0.002565869,1511
1510,696.0,0.002594982,1521
1520,696.0,0.002618617,1531
1530,696.0,0.002644231,1541
1540,696.0,0.00266614,1551
1550,696.0,0.00269231,1561
1560,696.0,0.00271943,1571
1570,696.0,0.002741941,1581
1580,696.0,0.002764798,1591
1590,696.0,0.00279451,1601
1600,698.0,0.002820904,1611
1610,698.0,0.002857914,1621
1620,698.0,0.0028768,1631
1630,698.0,0.002894768,1641
1640,698.0,0.002912597,1651
1650,700.0,0.002932645,1661
1660,700.0,0.002959495,1671
1670,700.0,0.002983579,1681
1680,702.0,0.003006977,1691
1690,702.0,0.003033359,1701
1700,702.0,0.003058687,1711
1710,704.0,0.003101366,1721
1720,706.0,0.003119336,1731
1730,708.0,0.003138963,1741
1740,712.0,0.003159243,1751
1750,714.0,0.003176145,1761
1760,714.0,0.003194252,1771
1770,714.0,0.003218198,1781
1780,718.0,0.003236786,1791
1790,720.0,0.003255944,1801
1800,720.0,0.003275146,1811
1810,720.0,0.003293238,1821
1820,722.0,0.003324603,1831
1830,722.0,0.003343636,1841
1840,722.0,0.003362163,1851
1850,724.0,0.00338296,1861
1860,724.0,0.003401317,1871
1870,724.0,0.003426169,1881
1880,726.0,0.003464711,1891
1890,726.0,0.003487259,1901
1900,728.0,0.003508926,1911
1910,730.0,0.003534841,1921
1920,730.0,0.003594168,1931
1930,732.0,0.003638355,1941
1940,732.0,0.003660746,1951
1950,732.0,0.003682616,1961
1960,732.0,0.003705349,1971
1970,734.0,0.003725236,1981
1980,734.0,0.003748978,1991
1990,734.0,0.00376688,2001
2000,734.0,0.003784783,2011
2010,734.0,0.003803044,2021
2020,736.0,0.003843906,2031
2030,738.0,0.003883937,2041
2040,738.0,0.003904387,2051
2050,738.0,0.003923316,2061
2060,738.0,0.003941353,2071
2070,738.0,0.003960443,2081
2080,738.0,0.003982124,2091
2090,738.0,0.004000429,2101
2100,742.0,0.004018981,2111
2110,742.0,0.004036905,2121
2120,742.0,0.004054839,2131
2130,742.0,0.004074205,2141
2140,742.0,0.004091864,2151
2150,742.0,0.004108961,2161
2160,742.0,0.004126729,2171
2170,744.0,0.004144999,2181
2180,744.0,0.004162612,2191
2190,744.0,0.004184349,2201
2200,746.0,0.004202084,2211
2210,746.0,0.004220084,2221
2220,746.0,0.00423762,2231
2230,748.0,0.00425522,2241
2240,748.0,0.004281506,2251
2250,750.0,0.004298804,2261
2260,750.0,0.004316012,2271
2270,752.0,0.004333161,2281
2280,752.0,0.004350922,2291
2290,752.0,0.00436853,2301
2300,752.0,0.0043858,2311
2310,752.0,0.004403859,2321
2320,754.0,0.004421307,2331
2330,754.0,0.004438268,2341
2340,754.0,0.00445542,2351
2350,756.0,0.004479368,2361
2360,756.0,0.004495939,2371
2370,758.0,0.004513071,2381
2380,758.0,0.00453022,2391
2390,758.0,0.004547072,2401
2400,758.0,0.004566238,2411
2410,758.0,0.004583786,2421
2420,758.0,0.004601454,2431
2430,758.0,0.004618785,2441
2440,758.0,0.004636458,2451
2450,758.0,0.004659777,2461
2460,758.0,0.004676896,2471
2470,758.0,0.004694748,2481
2480,758.0,0.004711198,2491
2490,758.0,0.004728593,2501
2500,758.0,0.004745101,2511
2510,758.0,0.00476151,2521
2520,758.0,0.004779212,2531
2530,758.0,0.004795831,2541
2540,758.0,0.004813267,2551
2550,758.0,0.004830405,2561
2560,758.0,0.004887698,2571
2570,758.0,0.00493684,2581
2580,760.0,0.004954851,2591
2590,760.0,0.004972689,2601
2600,760.0,0.004989731,2611
2610,760.0,0.005010566,2621
2620,760.0,0.005027971,2631
2630,762.0,0.005045633,2641
2640,762.0,0.005062688,2651
2650,762.0,0.005079763,2661
2660,762.0,0.005105027,2671
2670,764.0,0.005123422,2681
2680,764.0,0.005140801,2691
2690,764.0,0.005158099,2701
2700,764.0,0.005175124,2711
2710,764.0,0.005192518,2721
2720,764.0,0.005211275,2731
2730,764.0,0.005228979,2741
2740,764.0,0.005245886,2751
2750,764.0,0.005262451,2761
2760,766.0,0.005280438,2771
2770,766.0,0.005311777,2781
2780,766.0,0.005330073,2791
2790,768.0,0.00534753,2801
2800,768.0,0.005365179,2811
2810,768.0,0.005389523,2821
2820,768.0,0.005410301,2831
2830,768.0,0.005428057,2841
2840,770.0,0.005446514,2851
2850,772.0,0.005463713,2861
2860,772.0,0.005480785,2871
2870,772.0,0.005503949,2881
2880,772.0,0.005520913,2891
2890,772.0,0.005540304,2901
2900,772.0,0.005557057,2911
2910,772.0,0.005574103,2921
2920,772.0,0.005599319,2931
2930,772.0,0.005624698,2941
2940,772.0,0.005644076,2951
2950,772.0,0.005663289,2961
2960,772.0,0.005681638,2971
2970,772.0,0.005701197,2981
2980,772.0,0.005728567,2991
2990,772.0,0.00574558,3001
3000,772.0,0.005763287,3011
3010,772.0,0.00578131,3021
