iterations,fitness,time,fevals
0,494.0,0.000234797,11
10,496.0,0.000471592,21
20,500.0,0.00075233,31
30,502.0,0.00098892,41
40,502.0,0.001259412,51
50,510.0,0.001499686,61
60,514.0,0.001734631,71
70,518.0,0.00196977,81
80,518.0,0.002207785,91
90,518.0,0.002454799,101
100,520.0,0.002704754,111
110,526.0,0.002950178,121
120,534.0,0.003196242,131
130,536.0,0.003440851,141
140,538.0,0.003716669,151
150,538.0,0.003962837,161
160,540.0,0.004197103,171
170,544.0,0.004432337,181
180,546.0,0.004665131,191
190,548.0,0.004899997,201
200,550.0,0.00530802,211
210,550.0,0.005554823,221
220,552.0,0.00579198,231
230,554.0,0.006041318,241
240,554.0,0.006271731,251
250,554.0,0.010937968,261
260,556.0,0.011149154,271
270,558.0,0.011353397,281
280,558.0,0.011633527,291
290,562.0,0.011838038,301
300,562.0,0.012041212,311
310,564.0,0.012241669,321
320,564.0,0.012441692,331
330,564.0,0.012642178,341
340,566.0,0.012843759,351
350,566.0,0.013046547,361
360,568.0,0.013247638,371
370,568.0,0.013449246,381
380,572.0,0.013652408,391
390,574.0,0.013854092,401
400,574.0,0.014053551,411
410,574.0,0.014252544,421
420,576.0,0.014450732,431
430,578.0,0.014662744,441
440,580.0,0.01485581,451
450,582.0,0.015049493,461
460,584.0,0.015243717,471
470,586.0,0.015536038,481
480,586.0,0.015762325,491
490,590.0,0.01598015,501
500,590.0,0.016230793,511
510,592.0,0.016512233,521
520,592.0,0.016739757,531
530,596.0,0.016975771,541
540,596.0,0.017217256,551
550,596.0,0.017452793,561
560,598.0,0.017703678,571
570,600.0,0.017919244,581
580,600.0,0.01816091,591
590,610.0,0.01842789,601
600,612.0,0.018675357,611
610,614.0,0.018904888,621
620,618.0,0.019200181,631
630,618.0,0.019448318,641
640,620.0,0.019685881,651
650,622.0,0.01994224,661
660,622.0,0.020060189,671
670,622.0,0.020181359,681
680,626.0,0.020275211,691
690,626.0,0.020363964,701
700,626.0,0.020448134,711
710,628.0,0.020539346,721
720,632.0,0.020636006,731
730,636.0,0.020723381,741
740,636.0,0.020807283,751
750,636.0,0.020898902,761
760,636.0,0.021001908,771
770,638.0,0.02103359,781
780,638.0,0.021051225,791
790,638.0,0.021069662,801
800,638.0,0.021088331,811
810,638.0,0.021107315,821
820,642.0,0.021125339,831
830,644.0,0.021143565,841
840,644.0,0.021161846,851
850,644.0,0.021179999,861
860,646.0,0.021198942,871
870,646.0,0.021217977,881
880,648.0,0.021238232,891
890,650.0,0.021257016,901
900,652.0,0.021277076,911
910,654.0,0.021295441,921
920,656.0,0.02131412,931
930,656.0,0.021337796,941
940,656.0,0.021356442,951
950,656.0,0.021374416,961
960,656.0,0.02139312,971
970,656.0,0.021411186,981
980,656.0,0.021431462,991
990,660.0,0.021449744,1001
1000,664.0,0.021468064,1011
1010,668.0,0.021486558,1021
1020,670.0,0.021504768,1031
1030,670.0,0.0215229,1041
1040,670.0,0.021541029,1051
1050,670.0,0.021558977,1061
1060,674.0,0.021577408,1071
1070,676.0,0.021596067,1081
1080,676.0,0.021615372,1091
1090,678.0,0.021635539,1101
1100,680.0,0.021654744,1111
1110,680.0,0.021673505,1121
1120,680.0,0.021691678,1131
1130,682.0,0.021710571,1141
1140,682.0,0.021734028,1151
1150,682.0,0.021751923,1161
1160,684.0,0.021770915,1171
1170,684.0,0.021789829,1181
1180,686.0,0.021808356,1191
1190,686.0,0.02182884,1201
1200,686.0,0.021847246,1211
1210,688.0,0.021865694,1221
1220,688.0,0.021885791,1231
1230,688.0,0.021904071,1241
1240,690.0,0.021923025,1251
1250,690.0,0.021941598,1261
1260,692.0,0.021960588,1271
1270,692.0,0.021979394,1281
1280,692.0,0.0219987,1291
1290,693.0,0.022017353,1301
1300,695.0,0.022037991,1311
1310,695.0,0.022063605,1321
1320,699.0,0.02208274,1331
1330,699.0,0.022101947,1341
1340,699.0,0.022120701,1351
1350,701.0,0.022145392,1361
1360,703.0,0.022167598,1371
1370,703.0,0.022187025,1381
1380,705.0,0.022206106,1391
1390,705.0,0.022226717,1401
1400,705.0,0.022248387,1411
1410,705.0,0.022277595,1421
1420,705.0,0.022296261,1431
1430,705.0,0.022314942,1441
1440,705.0,0.022333207,1451
1450,709.0,0.022352215,1461
1460,711.0,0.0223711,1471
1470,713.0,0.022389972,1481
1480,713.0,0.022408923,1491
1490,713.0,0.022428061,1501
1500,713.0,0.022457785,1511
1510,713.0,0.022480135,1521
1520,717.0,0.022499119,1531
1530,717.0,0.022519143,1541
1540,717.0,0.022538609,1551
1550,717.0,0.022557767,1561
1560,717.0,0.022595465,1571
1570,717.0,0.022614279,1581
1580,717.0,0.022632707,1591
1590,721.0,0.022651066,1601
1600,721.0,0.022669934,1611
1610,721.0,0.022692722,1621
1620,723.0,0.022712767,1631
1630,725.0,0.02273286,1641
1640,727.0,0.022751671,1651
1650,729.0,0.022771083,1661
1660,731.0,0.022789905,1671
1670,731.0,0.022809859,1681
1680,731.0,0.022828614,1691
1690,733.0,0.022847197,1701
1700,735.0,0.022866151,1711
1710,735.0,0.022889205,1721
1720,735.0,0.022910793,1731
1730,735.0,0.022929565,1741
1740,737.0,0.022948711,1751
1750,737.0,0.022967956,1761
1760,739.0,0.022987656,1771
1770,739.0,0.023020429,1781
1780,739.0,0.02304566,1791
1790,739.0,0.023074446,1801
1800,739.0,0.023094066,1811
1810,739.0,0.023118079,1821
1820,739.0,0.023144407,1831
1830,739.0,0.023170003,1841
1840,739.0,0.023194216,1851
1850,739.0,0.023218655,1861
1860,741.0,0.023242854,1871
1870,743.0,0.023266894,1881
1880,743.0,0.023291144,1891
1890,743.0,0.023311078,1901
1900,745.0,0.023335537,1911
1910,747.0,0.023362236,1921
1920,747.0,0.023389249,1931
1930,747.0,0.023411711,1941
1940,751.0,0.023430942,1951
1950,751.0,0.023450415,1961
1960,751.0,0.023469682,1971
1970,751.0,0.023488903,1981
1980,751.0,0.023515926,1991
1990,751.0,0.023534821,2001
2000,751.0,0.023553349,2011
2010,757.0,0.023572488,2021
2020,757.0,0.023591637,2031
2030,759.0,0.023612812,2041
2040,761.0,0.023634537,2051
2050,761.0,0.023654002,2061
2060,761.0,0.023673605,2071
2070,761.0,0.023693136,2081
2080,763.0,0.023711459,2091
2090,763.0,0.023730497,2101
2100,763.0,0.023749622,2111
2110,763.0,0.023768203,2121
2120,763.0,0.023787187,2131
2130,763.0,0.023806317,2141
2140,763.0,0.023827384,2151
2150,763.0,0.023846993,2161
2160,763.0,0.023867265,2171
2170,765.0,0.023886085,2181
2180,767.0,0.023905868,2191
2190,767.0,0.023930885,2201
2200,767.0,0.023949697,2211
2210,769.0,0.023968856,2221
2220,769.0,0.023988071,2231
2230,769.0,0.024006773,2241
2240,769.0,0.024028066,2251
2250,769.0,0.024046942,2261
2260,769.0,0.024066275,2271
2270,769.0,0.024085361,2281
2280,769.0,0.024104922,2291
2290,769.0,0.024123757,2301
2300,771.0,0.024142875,2311
2310,771.0,0.024162598,2321
2320,771.0,0.024182375,2331
2330,773.0,0.024201356,2341
2340,773.0,0.024220806,2351
2350,773.0,0.024242328,2361
2360,773.0,0.024262127,2371
2370,775.0,0.024281526,2381
2380,775.0,0.024301129,2391
2390,775.0,0.024320756,2401
2400,775.0,0.024346023,2411
2410,777.0,0.024367063,2421
2420,777.0,0.024402817,2431
2430,777.0,0.024423788,2441
2440,777.0,0.024443214,2451
2450,777.0,0.024464475,2461
2460,777.0,0.024484664,2471
2470,777.0,0.024504265,2481
2480,777.0,0.024524362,2491
2490,777.0,0.024543886,2501
2500,777.0,0.024564751,2511
2510,777.0,0.024584683,2521
2520,779.0,0.024603815,2531
2530,779.0,0.024624079,2541
2540,781.0,0.024644737,2551
2550,781.0,0.02466467,2561
2560,781.0,0.02468663,2571
2570,781.0,0.024706576,2581
2580,783.0,0.024726283,2591
2590,783.0,0.024745308,2601
2600,785.0,0.024764713,2611
2610,785.0,0.024790272,2621
2620,787.0,0.024809464,2631
2630,787.0,0.024828639,2641
2640,787.0,0.02484916,2651
2650,787.0,0.024868632,2661
2660,789.0,0.024890554,2671
2670,789.0,0.024910109,2681
2680,789.0,0.024929108,2691
2690,789.0,0.024947894,2701
2700,789.0,0.024966966,2711
2710,789.0,0.024986293,2721
2720,789.0,0.025006385,2731
2730,789.0,0.025025461,2741
2740,789.0,0.025046168,2751
2750,789.0,0.025065469,2761
2760,789.0,0.025084716,2771
2770,789.0,0.025105969,2781
2780,791.0,0.025125432,2791
2790,791.0,0.025145198,2801
2800,791.0,0.025165812,2811
2810,793.0,0.025185489,2821
2820,793.0,0.025212358,2831
2830,793.0,0.02523145,2841
2840,793.0,0.025251547,2851
2850,793.0,0.025270807,2861
2860,793.0,0.025289949,2871
2870,793.0,0.025310804,2881
2880,793.0,0.0253299,2891
2890,793.0,0.025349403,2901
2900,793.0,0.025368381,2911
2910,793.0,0.025387409,2921
2920,793.0,0.025406027,2931
2930,793.0,0.025424951,2941
2940,793.0,0.025445941,2951
2950,793.0,0.025465447,2961
2960,793.0,0.025484789,2971
2970,793.0,0.025504009,2981
2980,793.0,0.025526641,2991
