iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.238624046533,0.259093510097,0.237175580073,0.411405295316,0.333333333333,0.415584415584,0.389006342495,0.316666666667,0.383561643836,0.084343691
10,0.240742985634,0.263751859845,0.238738068789,0.405295315682,0.341463414634,0.396103896104,0.383966244726,0.319327731092,0.358620689655,0.743088016
20,0.240929105732,0.263288607636,0.238904253567,0.405295315682,0.333333333333,0.396103896104,0.381355932203,0.316666666667,0.367346938776,1.369281035
30,0.239978059262,0.263190424032,0.237661501856,0.405295315682,0.333333333333,0.396103896104,0.386554621849,0.316666666667,0.367346938776,2.276708471
40,0.234018756601,0.254282606118,0.229895794478,0.42566191446,0.349593495935,0.415584415584,0.39224137931,0.310344827586,0.375,3.02889526
50,0.234226067579,0.255362981081,0.228264529645,0.42566191446,0.365853658537,0.415584415584,0.394849785408,0.327586206897,0.375,4.126483447
60,0.234781938509,0.255896382238,0.228714077648,0.421588594705,0.365853658537,0.415584415584,0.393162393162,0.327586206897,0.375,4.807541655
70,0.235149835609,0.256477612141,0.22854423996,0.423625254582,0.365853658537,0.415584415584,0.394004282655,0.327586206897,0.375,5.437042132
80,0.235978708588,0.258612754421,0.228191729171,0.427698574338,0.341463414634,0.409090909091,0.400852878465,0.307692307692,0.363636363636,6.143705811
90,0.235627496186,0.258915142232,0.226103928552,0.42566191446,0.333333333333,0.409090909091,0.405063291139,0.305084745763,0.372413793103,6.993125076
100,0.235354844594,0.258047944623,0.226350959531,0.423625254582,0.333333333333,0.402597402597,0.401691331924,0.305084745763,0.361111111111,7.54422158
110,0.233205862975,0.255072559685,0.223633568653,0.429735234216,0.341463414634,0.409090909091,0.404255319149,0.307692307692,0.363636363636,8.192190802
120,0.232878097311,0.254980933683,0.223617996713,0.429735234216,0.341463414634,0.409090909091,0.404255319149,0.307692307692,0.363636363636,8.958869593
130,0.231184532487,0.252117100255,0.220625704165,0.431771894094,0.349593495935,0.415584415584,0.402569593148,0.310344827586,0.366197183099,9.587150682
140,0.226299808266,0.244520033625,0.213902048509,0.448065173116,0.357723577236,0.441558441558,0.404395604396,0.313043478261,0.394366197183,10.341566266
150,0.225637887666,0.243974558668,0.213706887837,0.454175152749,0.357723577236,0.435064935065,0.409691629956,0.313043478261,0.382978723404,10.96173491
160,0.225613339458,0.24389021195,0.213574798383,0.454175152749,0.357723577236,0.441558441558,0.409691629956,0.313043478261,0.394366197183,11.613655675
170,0.22436726491,0.24445133254,0.212870486427,0.454175152749,0.357723577236,0.428571428571,0.407079646018,0.313043478261,0.388888888889,12.193709055
180,0.21402393895,0.227340656378,0.199626386478,0.478615071283,0.39837398374,0.487012987013,0.401869158879,0.327272727273,0.406015037594,12.797284034
190,0.199751002946,0.210980342056,0.189289281438,0.505091649695,0.512195121951,0.532467532468,0.4,0.36170212766,0.409836065574,13.427205708
200,0.199415774505,0.210769905552,0.189216682757,0.507128309572,0.512195121951,0.538961038961,0.4039408867,0.36170212766,0.413223140496,14.058656711
210,0.199268046351,0.210298683254,0.189421261912,0.503054989817,0.512195121951,0.538961038961,0.399014778325,0.36170212766,0.413223140496,14.796369348
220,0.198349621957,0.209229594872,0.188890609902,0.50916496945,0.512195121951,0.532467532468,0.401985111663,0.36170212766,0.4,15.418921189
230,0.193338494028,0.205557910209,0.185561936076,0.525458248473,0.520325203252,0.532467532468,0.404092071611,0.365591397849,0.389830508475,16.180169902
