iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.32370996603,0.322570226551,0.322702016444,0.348268839104,0.349593495935,0.350649350649,0.516616314199,0.518072289157,0.519230769231,0.818756487
10,0.30686933272,0.309614528624,0.305272064931,0.366598778004,0.373983739837,0.363636363636,0.514820592824,0.527607361963,0.514851485149,9.0638254
20,0.131200956897,0.127065935189,0.143656007846,0.670061099796,0.682926829268,0.623376623377,0.470588235294,0.551724137931,0.43137254902,17.27684
30,0.17312442969,0.172955387878,0.170291090729,0.649694501018,0.642276422764,0.655844155844,0.0227272727273,0.0434782608696,0.0363636363636,25.628018635
40,0.139691546619,0.144044035686,0.146668703276,0.69450101833,0.650406504065,0.642857142857,0.347826086957,0.245614035088,0.246575342466,34.022968919
50,0.154399614604,0.153208297558,0.157941796539,0.672097759674,0.674796747967,0.655844155844,0.165803108808,0.166666666667,0.101694915254,42.083922386
60,0.135092479679,0.17056511976,0.17171945743,0.663951120163,0.60162601626,0.571428571429,0.569190600522,0.47311827957,0.459016393443,50.431581509
70,0.129391633298,0.112237100866,0.137728886724,0.67617107943,0.707317073171,0.655844155844,0.453608247423,0.5,0.404494382022,58.729068274
80,0.139248661301,0.178772011977,0.137077339195,0.692464358452,0.585365853659,0.681818181818,0.310502283105,0.105263157895,0.363636363636,66.992129933
90,0.139301924124,0.168974057783,0.141757150344,0.688391038697,0.642276422764,0.688311688312,0.301369863014,0.153846153846,0.314285714286,75.507661982
100,0.103092645375,0.117755216965,0.114123558086,0.763747454175,0.715447154472,0.714285714286,0.641975308642,0.578313253012,0.576923076923,83.779970969
110,0.112794166666,0.147508962032,0.138812650259,0.749490835031,0.674796747967,0.681818181818,0.5559566787,0.411764705882,0.47311827957,91.932543755
120,0.105752288999,0.108429219982,0.126877837986,0.745417515275,0.747967479675,0.694805194805,0.624624624625,0.666666666667,0.560747663551,99.895962719
130,0.0964085875158,0.125740973861,0.122733957931,0.780040733198,0.715447154472,0.733766233766,0.670731707317,0.597701149425,0.616822429907,107.914257736
140,0.106568731633,0.122651989195,0.125856094492,0.755600814664,0.731707317073,0.714285714286,0.649122807018,0.637362637363,0.614035087719,116.053567295
150,0.103434777536,0.109868962294,0.121915761533,0.773930753564,0.747967479675,0.694805194805,0.640776699029,0.64367816092,0.525252525253,124.262465335
160,0.107497637366,0.119855584584,0.122181490307,0.75967413442,0.723577235772,0.694805194805,0.664772727273,0.65306122449,0.591304347826,132.862264864
170,0.102542397615,0.110238787058,0.11673826384,0.769857433809,0.731707317073,0.746753246753,0.658610271903,0.629213483146,0.642201834862,141.141355657
180,0.103578811337,0.119655850103,0.125239326565,0.773930753564,0.731707317073,0.701298701299,0.678260869565,0.637362637363,0.59649122807,149.452785543
190,0.104745483526,0.110301107656,0.115885327429,0.763747454175,0.747967479675,0.720779220779,0.656804733728,0.673684210526,0.612612612613,157.902139868
200,0.104180402406,0.108824621869,0.114696881543,0.765784114053,0.723577235772,0.727272727273,0.639498432602,0.613636363636,0.596153846154,166.440983894
210,0.102476459244,0.122984617144,0.119381693412,0.765784114053,0.715447154472,0.720779220779,0.641744548287,0.606741573034,0.598130841121,174.757189531
220,0.0979590937499,0.109981179335,0.110198152029,0.780040733198,0.747967479675,0.753246753247,0.64238410596,0.617283950617,0.604166666667,183.371233646
