iterations,fitness,time,fevals
0,19.0,0.000318496,283
10,21.0,0.000593746000002,473
20,22.0,0.000829636000002,660
30,24.0,0.001071358,842
40,24.0,0.00129485,1028
50,24.0,0.001512314,1209
60,24.0,0.001732621,1401
70,23.0,0.001953192,1585
80,24.0,0.002173111,1772
90,24.0,0.002390095,1957
100,23.0,0.002608412,2139
110,23.0,0.002827142,2324
120,25.0,0.003041808,2507
130,25.0,0.003257768,2695
140,24.0,0.003473254,2879
150,24.0,0.003690649,3061
160,24.0,0.003953703,3245
170,24.0,0.004174739,3431
180,24.0,0.004394728,3614
190,24.0,0.004606581,3800
200,24.0,0.004815037,3986
210,24.0,0.005024537,4171
220,24.0,0.005232921,4363
230,26.0,0.00543958,4548
240,26.0,0.005648471,4736
250,24.0,0.005859048,4923
260,25.0,0.006075198,5114
270,25.0,0.006285352,5297
280,25.0,0.006502472,5483
290,24.0,0.006717595,5673
300,26.0,0.009102709,5855
310,25.0,0.00932915,6038
320,26.0,0.009544735,6224
330,25.0,0.009761496,6412
340,25.0,0.00997391,6594
350,25.0,0.010187174,6778
360,25.0,0.010410553,6963
370,25.0,0.010626978,7150
380,25.0,0.010845416,7337
390,25.0,0.011066328,7520
400,25.0,0.011282638,7710
410,26.0,0.01150567,7899
420,26.0,0.011733333,8085
430,26.0,0.011963741,8274
440,26.0,0.012186292,8462
450,26.0,0.01245614,8649
460,26.0,0.012670738,8829
470,26.0,0.012887516,9014
480,26.0,0.01310347,9201
490,26.0,0.013342567,9389
500,26.0,0.01357687,9570
510,26.0,0.013796746,9754
520,26.0,0.014013179,9940
530,26.0,0.014224565,10130
540,25.0,0.014435424,10316
550,25.0,0.014656476,10499
560,26.0,0.014863053,10689
570,26.0,0.015071393,10875
580,26.0,0.015282969,11064
590,26.0,0.015496974,11253
600,25.0,0.015707927,11440
610,25.0,0.015919942,11630
620,26.0,0.016135132,11815
630,27.0,0.016350211,11999
640,27.0,0.016563849,12184
650,28.0,0.016773359,12366
660,27.0,0.01698593,12553
670,28.0,0.017202963,12738
680,27.0,0.017416694,12927
690,27.0,0.017632701,13115
700,28.0,0.017853994,13299
710,27.0,0.018062272,13479
720,27.0,0.018277333,13660
730,27.0,0.018494188,13855
740,27.0,0.018717008,14037
750,28.0,0.018941481,14220
760,28.0,0.019158607,14405
770,28.0,0.01938556,14590
780,28.0,0.019600295,14778
790,28.0,0.019827921,14956
800,28.0,0.020044027,15143
810,28.0,0.020257283,15330
820,28.0,0.020471202,15517
830,29.0,0.020680741,15710
840,30.0,0.02088964,15902
850,30.0,0.021098928,16085
860,30.0,0.021315869,16274
870,31.0,0.0215341,16462
880,31.0,0.021745995,16650
890,30.0,0.021951005,16834
900,30.0,0.022161883,17025
910,31.0,0.022373186,17212
920,30.0,0.02258645,17396
930,30.0,0.022797198,17577
940,30.0,0.023011065,17760
950,32.0,0.023228633,17951
960,32.0,0.023454186,18138
970,32.0,0.023669106,18324
980,32.0,0.023885293,18511
990,31.0,0.024103991,18691
1000,32.0,0.024316393,18868
1010,32.0,0.024538508,19057
1020,32.0,0.024756824,19242
1030,32.0,0.024978367,19432
1040,32.0,0.025193413,19622
1050,32.0,0.025418302,19811
1060,32.0,0.025637368,19998
1070,33.0,0.025841118,20179
1080,32.0,0.026039357,20363
1090,32.0,0.026235352,20546
1100,32.0,0.026431018,20731
1110,32.0,0.026640365,20911
1120,32.0,0.026853933,21099
1130,33.0,0.027078002,21289
1140,32.0,0.027300905,21478
1150,34.0,0.027516195,21658
1160,33.0,0.027766053,21845
1170,33.0,0.027966313,22027
1180,33.0,0.028172057,22211
1190,33.0,0.028377503,22400
1200,33.0,0.028587411,22587
1210,33.0,0.028792371,22767
1220,33.0,0.028990022,22949
1230,33.0,0.02919038,23135
1240,33.0,0.029397873,23322
1250,33.0,0.029607194,23505
1260,33.0,0.029810285,23687
1270,33.0,0.030014396,23865
1280,33.0,0.030240627,24054
1290,33.0,0.030452888,24240
1300,33.0,0.030665604,24426
1310,34.0,0.030875149,24612
1320,35.0,0.031082434,24798
1330,35.0,0.031288945,24988
1340,35.0,0.031507706,25167
1350,35.0,0.031710629,25348
1360,35.0,0.031915452,25535
1370,35.0,0.032119022,25719
1380,35.0,0.032323715,25903
1390,34.0,0.032528013,26086
1400,34.0,0.032740705,26269
1410,35.0,0.032953286,26452
1420,37.0,0.033166446,26636
1430,37.0,0.033378206,26826
1440,37.0,0.033586115,27010
1450,37.0,0.03379698,27194
1460,37.0,0.034013291,27381
