iterations,fitness,time,fevals
0,21.0,0.069298416,1000
10,25.0,0.143969623,2100
20,31.0,0.216908297,3200
30,33.0,0.283317638,4300
40,42.0,0.3344768,5400
50,39.0,0.384197527,6500
60,44.0,0.433413109,7600
70,53.0,0.480507013,8700
80,49.0,0.53106055,9800
90,56.0,0.581638747,10900
100,56.0,0.633807097,12000
110,55.0,0.689275608,13100
120,57.0,0.7453672,14200
130,55.0,0.804444266,15300
140,57.0,0.85859645,16400
150,57.0,0.903668014,17500
160,56.0,0.955890119,18600
170,55.0,1.001402414,19700
180,56.0,1.045440207,20800
190,57.0,1.089510649,21900
200,55.0,1.132133769,23000
210,56.0,1.177002551,24100
220,56.0,1.223737245,25200
230,56.0,1.275256549,26300
240,56.0,1.330699081,27400
250,56.0,1.382203938,28500
260,56.0,1.429847668,29600
270,57.0,1.472479667,30700
280,56.0,1.515053355,31800
290,58.0,1.559647936,32900
300,56.0,1.603152318,34000
310,55.0,1.647846465,35100
320,56.0,1.691234785,36200
330,57.0,1.736688858,37300
340,57.0,1.786147358,38400
350,57.0,1.83804967,39500
360,56.0,1.890568604,40600
370,57.0,1.946559798,41700
380,56.0,1.991915427,42800
390,58.0,2.036377439,43900
400,56.0,2.082398432,45000
410,56.0,2.124605104,46100
420,57.0,2.16764014,47200
430,56.0,2.210204727,48300
440,57.0,2.252812481,49400
450,58.0,2.298760072,50500
460,57.0,2.34594455,51600
470,56.0,2.396942892,52700
480,56.0,2.451062348,53800
490,56.0,2.503795725,54900
500,56.0,2.549399136,56000
510,57.0,2.617446198,57100
520,57.0,2.694892204,58200
530,57.0,2.738812026,59300
540,56.0,2.780648225,60400
550,56.0,2.824068317,61500
560,56.0,2.867540075,62600
570,57.0,2.917663601,63700
580,57.0,2.963665232,64800
590,56.0,3.009109231,65900
600,57.0,3.060435961,67000
610,55.0,3.116753149,68100
620,57.0,3.170973925,69200
630,56.0,3.218419997,70300
640,58.0,3.260277247,71400
650,56.0,3.302905034,72500
660,56.0,3.345961257,73600
670,56.0,3.389857029,74700
680,58.0,3.4317332,75800
690,56.0,3.475922335,76900
700,56.0,3.519585469,78000
710,56.0,3.566276475,79100
720,56.0,3.622749285,80200
730,58.0,3.684123473,81300
740,56.0,3.746047638,82400
750,56.0,3.796430714,83500
760,55.0,3.83888393,84600
770,57.0,3.890589968,85700
780,56.0,3.937819397,86800
790,56.0,3.983063997,87900
800,56.0,4.031511112,89000
810,56.0,4.076813311,90100
820,56.0,4.125879064,91200
830,58.0,4.179438195,92300
840,56.0,4.230018583,93400
850,56.0,4.283900011,94500
860,57.0,4.338326848,95600
870,58.0,4.388156446,96700
880,57.0,4.432394227,97800
890,56.0,4.474572921,98900
900,56.0,4.520679967,100000
910,56.0,4.563963299,101100
920,57.0,4.607412356,102200
930,56.0,4.652817054,103300
940,56.0,4.698736455,104400
950,61.0,4.748174622,105500
960,59.0,4.806586589,106600
970,58.0,4.866016466,107700
980,57.0,4.923537534,108800
990,57.0,4.978971628,109900
1000,59.0,5.025750768,111000
1010,58.0,5.0730682,112100
1020,57.0,5.116366384,113200
