iterations,fitness,time,fevals
0,0.0180911307364,2.75360016531e-05,11
10,0.0188459470058,4.52800013591e-05,21
20,0.0191769353429,8.31480010675e-05,31
30,0.0189522422359,9.44769999478e-05,41
40,0.0196928097125,0.000104213000668,51
50,0.0197638460732,0.000118352001664,61
60,0.0191107911696,0.000127245002659,71
70,0.0189718616713,0.000135779002449,81
80,0.0181426602304,0.000144632002048,91
90,0.0177501184198,0.000153683002281,101
100,0.0178093911233,0.000162779000675,111
110,0.0186962833423,0.000172239000676,121
120,0.0196520439795,0.000181344001248,131
130,0.020568251159,0.000190698001461,141
140,0.0219066442712,0.000199737001822,151
150,0.0236470502147,0.000209059002373,161
160,0.0238752492209,0.000218407001739,171
170,0.0243407494104,0.000227527001698,181
180,0.0248750779106,0.000236664001932,191
190,0.0258428190333,0.000258164001934,201
200,0.026214116639,0.000266726001428,211
210,0.0267547402114,0.000275237000096,221
220,0.0271073218592,0.000283786001091,231
230,0.0275530313452,0.000292724002065,241
240,0.0276164592361,0.000301416002912,251
250,0.0280842405428,0.000309985003696,261
260,0.0280842405428,0.000318579002851,271
270,0.0282122231845,0.000327197001752,281
280,0.0283727814262,0.000335777000146,291
290,0.0287180299001,0.000344336000126,301
300,0.0292866715056,0.000353617999281,311
310,0.0300280083199,0.000363811999705,321
320,0.0303349856242,0.000374506998924,331
330,0.0303349856242,0.000385514998925,341
340,0.0309524712879,0.000396281999201,351
350,0.0309524712879,0.000405761998991,361
360,0.0309524712879,0.000416118999055,371
370,0.0316436866772,0.000426048998634,381
380,0.0316436866772,0.00043557799836,391
390,0.0316436866772,0.000445440999101,401
400,0.0317569191982,0.000455000998045,411
410,0.0317569191982,0.000464301998363,421
420,0.0317569191982,0.00047356199866,431
430,0.0318801954208,0.000483231999169,441
440,0.0327573021536,0.00049251999917,451
450,0.0327850673997,0.000502077999045,461
460,0.0328924452727,0.000511416999871,471
470,0.0331694856947,0.000520708999829,481
480,0.0333304987414,0.000530143001015,491
490,0.0334239545702,0.000539308000953,501
500,0.0336587355944,0.000549323001906,511
510,0.0336842410396,0.00055943100233,521
520,0.0336842410396,0.000568568002564,531
530,0.0339242699367,0.000577988001169,541
540,0.0340699626917,0.000587769000049,551
550,0.0340699626917,0.000597052001467,561
560,0.0340699626917,0.000606633000643,571
570,0.0342670518408,0.00061575500149,581
580,0.0342877210376,0.000624798001809,591
590,0.034792123456,0.000633885001662,601
600,0.0352753371137,0.000643179002509,611
610,0.0358184756885,0.000653048002278,621
620,0.0358184756885,0.000662720001856,631
630,0.0359438993387,0.000672763002513,641
640,0.0359438993387,0.000682165002218,651
650,0.035980718145,0.000691624003593,661
660,0.0363395859172,0.000700410004356,671
670,0.0363395859172,0.000709296004061,681
680,0.0363395859172,0.000718755003618,691
690,0.0367160331788,0.000728701003027,701
700,0.0367581542899,0.000738009002816,711
710,0.0367581542899,0.000746781002817,721
720,0.0367581542899,0.000755290002417,731
730,0.0367581542899,0.000764266002079,741
740,0.0367581542899,0.000773467001636,751
750,0.0367581542899,0.000782640001489,761
760,0.0369995526619,0.000792024002294,771
770,0.0369995526619,0.000805252002465,781
780,0.0369995526619,0.000814219001768,791
790,0.0369995526619,0.000824149001346,801
800,0.0369995526619,0.000832949001051,811
810,0.0370554264742,0.000841718001539,821
820,0.0370554264742,0.00085088600099,831
830,0.0370554264742,0.000859544999912,841
840,0.0370554264742,0.000868797000294,851
850,0.0371363346821,0.000878468999872,861
860,0.0371363346821,0.000889183998879,871
870,0.0371363346821,0.000899830998605,881
880,0.037289974879,0.000910357997782,891
890,0.0376073150047,0.000921099997868,901
900,0.0376073150047,0.000930846998017,911
910,0.0376073150047,0.000941666998187,921
920,0.0377398588244,0.000950898996962,931
930,0.0377764968372,0.000961214997005,941
940,0.0377764968372,0.000977779996902,951
950,0.0378519132755,0.000987857996734,961
