iterations,fitness,time,fevals
0,0.0230183043763,1.159904011,1000
10,0.0219459952771,2.338487598,2100
20,0.021800937724,3.490756517,3200
30,0.0215064336737,4.643477335,4300
40,0.0224550215036,5.803340159,5400
50,0.022886641464,6.951899184,6500
60,0.0216302254943,8.117494289,7600
70,0.0216356271417,9.288822524,8700
80,0.0212961145645,10.483327474,9800
90,0.021456642396,11.671027185,10900
100,0.0214035985581,12.845546338,12000
110,0.0218788126573,14.003736369,13100
120,0.0224085875786,15.152089022,14200
130,0.0224261184483,16.302103196,15300
140,0.022838530893,17.455324551,16400
150,0.0218047531594,18.606628803,17500
160,0.0219969496165,19.753763018,18600
170,0.0211676374367,20.911745187,19700
180,0.0230632037203,22.073791138,20800
190,0.0232445427106,23.240588571,21900
200,0.0218881416065,24.678322774,23000
210,0.0221352614178,25.915190531,24100
220,0.0212628564975,27.109044944,25200
230,0.0219707074664,28.295014528,26300
240,0.0211914912923,29.494121475,27400
250,0.0224796839237,30.758699372,28500
260,0.0217708404783,31.975869578,29600
270,0.0222612966272,33.163671284,30700
280,0.0228024717513,34.355777385,31800
290,0.0214559313379,35.54455078,32900
300,0.0225346826558,36.737636155,34000
310,0.0216029817998,37.944775306,35100
320,0.0224972597765,39.170035842,36200
330,0.0224722487237,40.421932784,37300
340,0.021245357799,41.630348026,38400
350,0.0221107562069,42.821590756,39500
360,0.0217669988726,44.027475893,40600
370,0.0214102799151,45.240675929,41700
380,0.0221856131971,46.460765924,42800
390,0.0227779139401,47.771250102,43900
400,0.0228029147597,49.064455579,45000
410,0.0223340524909,50.273292864,46100
420,0.0213543713549,51.526031766,47200
430,0.0218763953347,52.731990538,48300
440,0.021969184191,53.896273312,49400
450,0.0235987325662,55.112136634,50500
460,0.0227740166421,56.387186383,51600
470,0.0218523279773,57.609931169,52700
480,0.021445887733,58.826206315,53800
490,0.0225472197829,60.037846904,54900
500,0.0214184953239,61.272980234,56000
510,0.021836632826,62.468965297,57100
520,0.0214266122439,63.675415994,58200
530,0.0210546645553,64.871458005,59300
540,0.0225249064334,66.160637545,60400
550,0.0213611059351,67.382195171,61500
560,0.0217054059599,68.563629741,62600
570,0.0222172217722,69.765601707,63700
580,0.0222410656965,70.970216655,64800
