iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.270956991105,0.248822762085,0.272099998147,0.34215885947,0.406504065041,0.350649350649,0.331262939959,0.425196850394,0.358974358974,0.828999581
10,0.191509169404,0.194969881519,0.187178992121,0.604887983707,0.585365853659,0.616883116883,0,0,0,9.232132753
20,0.145696033108,0.166391656234,0.163093549469,0.665987780041,0.626016260163,0.61038961039,0.286956521739,0.28125,0.230769230769,17.810625428
30,0.173891290175,0.171090308794,0.17423844414,0.645621181263,0.658536585366,0.649350649351,0.0113636363636,0.0454545454545,0,26.156206965
40,0.17515664234,0.149675312723,0.176445926955,0.621181262729,0.666666666667,0.616883116883,0.176991150442,0.280701754386,0.213333333333,34.543935987
50,0.136510393103,0.143782437129,0.157184040815,0.688391038697,0.650406504065,0.636363636364,0.548672566372,0.537634408602,0.508771929825,42.800772618
60,0.157847079468,0.153532180927,0.150327992534,0.670061099796,0.666666666667,0.688311688312,0.13829787234,0.127659574468,0.272727272727,51.009896006
70,0.149122689436,0.145905235035,0.168622902672,0.651731160896,0.658536585366,0.590909090909,0.420338983051,0.461538461538,0.388349514563,60.09683193
80,0.110375323514,0.107537162709,0.109496116546,0.747454175153,0.747967479675,0.733766233766,0.58940397351,0.617283950617,0.609523809524,68.271778933
90,0.148166836021,0.139144807712,0.139277167119,0.686354378819,0.69918699187,0.694805194805,0.20618556701,0.274509803922,0.298507462687,76.530034982
100,0.125201713322,0.131401095905,0.130654418514,0.708757637475,0.69918699187,0.688311688312,0.565349544073,0.564705882353,0.571428571429,84.346238032
110,0.107604281232,0.11694484286,0.119011258594,0.743380855397,0.723577235772,0.714285714286,0.65,0.63829787234,0.633333333333,92.45538008
120,0.104435810282,0.0932785631081,0.124420061598,0.763747454175,0.772357723577,0.714285714286,0.632911392405,0.658536585366,0.592592592593,100.510347528
130,0.107839081659,0.109302170951,0.114273139785,0.763747454175,0.756097560976,0.746753246753,0.602739726027,0.558823529412,0.606060606061,108.761010298
140,0.104523984971,0.113125566587,0.107489997336,0.755600814664,0.739837398374,0.720779220779,0.677419354839,0.686274509804,0.661417322835,117.136473553
150,0.0982577978863,0.104968219441,0.110381231505,0.77800407332,0.764227642276,0.746753246753,0.666666666667,0.681318681319,0.654867256637,125.408559778
160,0.0975443359064,0.103811082336,0.104845168544,0.771894093686,0.764227642276,0.74025974026,0.608391608392,0.623376623377,0.6,133.505307903
170,0.10400890625,0.105211439117,0.111606168874,0.75967413442,0.739837398374,0.74025974026,0.63125,0.619047619048,0.62962962963,141.858146009
180,0.0980680747364,0.0979612874346,0.106501306201,0.775967413442,0.756097560976,0.74025974026,0.630872483221,0.615384615385,0.607843137255,149.899858988
190,0.0979642640296,0.0911347920409,0.103627603716,0.775967413442,0.764227642276,0.75974025974,0.647435897436,0.666666666667,0.660550458716,158.080640452
200,0.0978406672539,0.106009531429,0.113430141736,0.771894093686,0.764227642276,0.733766233766,0.670588235294,0.681318681319,0.64347826087,166.319497068
210,0.0993438342936,0.107643889034,0.114418333275,0.773930753564,0.739837398374,0.720779220779,0.656346749226,0.636363636364,0.619469026549,174.909961789
220,0.0929995414245,0.098987278714,0.111118914873,0.784114052953,0.764227642276,0.753246753247,0.666666666667,0.666666666667,0.660714285714,183.361823474
230,0.0978081358771,0.102571375203,0.111852932495,0.769857433809,0.756097560976,0.74025974026,0.611683848797,0.615384615385,0.607843137255,191.850067157
