iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.257483099361,0.268113891041,0.262809057097,0.42566191446,0.373983739837,0.441558441558,0.536184210526,0.503225806452,0.547368421053,0.460146033
10,0.164315869821,0.154799229937,0.174112922498,0.621181262729,0.666666666667,0.597402597403,0.335714285714,0.422535211268,0.340425531915,5.694006607
20,0.174948397968,0.181417694259,0.176782828748,0.643584521385,0.617886178862,0.62987012987,0,0,0,11.342710228
30,0.16990673149,0.169313203474,0.154099621045,0.572301425662,0.593495934959,0.577922077922,0.295302013423,0.358974358974,0.301075268817,16.927196593
40,0.130580509218,0.122404944903,0.139728640965,0.696537678208,0.707317073171,0.688311688312,0.514657980456,0.571428571429,0.563636363636,22.487878804
50,0.173244499937,0.173477522942,0.177106437442,0.647657841141,0.650406504065,0.636363636364,0.0114285714286,0,0,28.083300301
60,0.130298003835,0.122125468132,0.138292702567,0.692464358452,0.707317073171,0.694805194805,0.508143322476,0.571428571429,0.576576576577,33.673766519
70,0.162257016348,0.174181385589,0.18559876746,0.61099796334,0.585365853659,0.551948051948,0.58568329718,0.585365853659,0.576687116564,39.187949176
80,0.123609710107,0.115609971576,0.133918020649,0.716904276986,0.731707317073,0.688311688312,0.547231270358,0.602409638554,0.547169811321,44.939216384
90,0.11514982511,0.130179453565,0.134198128011,0.725050916497,0.707317073171,0.675324675325,0.545454545455,0.538461538462,0.509803921569,50.599122526
100,0.120156552663,0.129695356272,0.127971621613,0.708757637475,0.682926829268,0.675324675325,0.601671309192,0.58064516129,0.583333333333,56.106784629
110,0.123284384546,0.127263600335,0.153901653361,0.704684317719,0.674796747967,0.62987012987,0.600550964187,0.583333333333,0.558139534884,61.812938763
120,0.108193841895,0.119270756455,0.121665995466,0.735234215886,0.731707317073,0.727272727273,0.603658536585,0.602409638554,0.596153846154,67.407673918
130,0.109711288135,0.103047377279,0.106922596087,0.729124236253,0.772357723577,0.746753246753,0.575079872204,0.666666666667,0.628571428571,72.958726448
140,0.104750649756,0.109773318927,0.0944614987451,0.73116089613,0.739837398374,0.779220779221,0.59756097561,0.619047619048,0.685185185185,78.392530054
150,0.107434139546,0.116254807258,0.110142893233,0.737270875764,0.756097560976,0.753246753247,0.590476190476,0.634146341463,0.62,84.110520132
160,0.103345258706,0.11494070984,0.116162091529,0.745417515275,0.723577235772,0.714285714286,0.605678233438,0.604651162791,0.592592592593,89.785449117
170,0.106603549153,0.114106999813,0.12213390944,0.753564154786,0.739837398374,0.701298701299,0.618296529968,0.609756097561,0.566037735849,95.390250255
180,0.109036388891,0.120098236239,0.115257953943,0.73116089613,0.715447154472,0.733766233766,0.562913907285,0.578313253012,0.601941747573,100.816054091
190,0.10745815378,0.115088950152,0.116452654299,0.741344195519,0.707317073171,0.701298701299,0.618618618619,0.6,0.581818181818,106.419604021
200,0.111192167102,0.114799825464,0.126584085873,0.733197556008,0.723577235772,0.694805194805,0.613569321534,0.613636363636,0.58407079646,111.978078531
210,0.109023290297,0.109539523273,0.123194329073,0.743380855397,0.723577235772,0.681818181818,0.625,0.613636363636,0.566371681416,117.633519547
220,0.107364631172,0.115264601442,0.119266489202,0.733197556008,0.723577235772,0.720779220779,0.578778135048,0.585365853659,0.598130841121,123.305716155
230,0.105952874964,0.118053251279,0.116695696783,0.743380855397,0.723577235772,0.707792207792,0.582781456954,0.585365853659,0.563106796117,128.808030842
240,0.104568347648,0.114927511942,0.118169025387,0.741344195519,0.731707317073,0.74025974026,0.588996763754,0.602409638554,0.607843137255,134.325676106
250,0.105100747182,0.112051963331,0.121808609286,0.749490835031,0.731707317073,0.714285714286,0.604501607717,0.620689655172,0.584905660377,140.157926053
260,0.105013347603,0.116148080625,0.116011826686,0.749490835031,0.731707317073,0.733766233766,0.599348534202,0.592592592593,0.594059405941,145.51801402
270,0.104912369229,0.115610492305,0.11975257577,0.743380855397,0.723577235772,0.714285714286,0.596153846154,0.595238095238,0.584905660377,151.119049876
280,0.105149789407,0.118589479073,0.115397657567,0.747454175153,0.731707317073,0.733766233766,0.592105263158,0.592592592593,0.594059405941,156.696386821
