iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.206515963019,0.207173880744,0.208171950921,0.523421588595,0.536585365854,0.525974025974,0.374331550802,0.387096774194,0.459259259259,0.072127615
10,0.208333630249,0.208661412755,0.208933364571,0.519348268839,0.528455284553,0.532467532468,0.375661375661,0.382978723404,0.462686567164,0.581090095
20,0.205151224043,0.205801730584,0.205591190946,0.531568228106,0.528455284553,0.525974025974,0.375,0.382978723404,0.434108527132,1.106849379
30,0.204953403828,0.20660658357,0.204922303344,0.533604887984,0.520325203252,0.525974025974,0.372602739726,0.365591397849,0.425196850394,1.608566305
40,0.205134403844,0.206642398786,0.205096935856,0.533604887984,0.520325203252,0.519480519481,0.372602739726,0.365591397849,0.421875,2.109062569
50,0.204068769677,0.206419585259,0.204672577318,0.535641547862,0.520325203252,0.519480519481,0.370165745856,0.365591397849,0.421875,2.661233515
60,0.203010140359,0.203718847006,0.203323535411,0.537678207739,0.528455284553,0.525974025974,0.371191135734,0.369565217391,0.425196850394,3.146166402
70,0.202364300647,0.203035172563,0.204005011319,0.535641547862,0.544715447154,0.538961038961,0.370165745856,0.391304347826,0.449612403101,3.672258817
80,0.200815817874,0.204093274286,0.203513388317,0.539714867617,0.536585365854,0.538961038961,0.372222222222,0.373626373626,0.449612403101,4.203022182
90,0.200116509713,0.204201675828,0.20262349928,0.543788187373,0.528455284553,0.538961038961,0.374301675978,0.369565217391,0.449612403101,4.727362662
100,0.200204552499,0.20345282919,0.202981048404,0.543788187373,0.544715447154,0.538961038961,0.374301675978,0.377777777778,0.449612403101,5.250364581
110,0.19907286044,0.201766192221,0.201535072311,0.541751527495,0.544715447154,0.532467532468,0.366197183099,0.377777777778,0.428571428571,5.741025221
120,0.199704989245,0.202323219658,0.202502641925,0.541751527495,0.544715447154,0.538961038961,0.366197183099,0.377777777778,0.449612403101,6.264786528
130,0.19776016936,0.200759932653,0.201062208716,0.545824847251,0.544715447154,0.538961038961,0.368271954674,0.377777777778,0.449612403101,6.80142015
140,0.197291545176,0.20071585319,0.200539146037,0.547861507128,0.552845528455,0.545454545455,0.372881355932,0.38202247191,0.453125,7.302857261
150,0.196267821617,0.198539454495,0.201936585242,0.547861507128,0.544715447154,0.538961038961,0.379888268156,0.363636363636,0.449612403101,7.812011042
160,0.195548436161,0.199423824594,0.201020743944,0.547861507128,0.544715447154,0.538961038961,0.372881355932,0.363636363636,0.449612403101,8.315998832
170,0.187192944362,0.190654530543,0.190316994512,0.564154786151,0.560975609756,0.525974025974,0.377906976744,0.341463414634,0.396694214876,8.850315614
180,0.187137261105,0.193161537997,0.188581671536,0.562118126273,0.560975609756,0.519480519481,0.369501466276,0.341463414634,0.383333333333,9.398801848
190,0.185562963977,0.191437998846,0.186386533739,0.568228105906,0.560975609756,0.532467532468,0.376470588235,0.341463414634,0.41935483871,9.89952035
200,0.180415024212,0.186888364925,0.18045715358,0.590631364562,0.560975609756,0.525974025974,0.396396396396,0.341463414634,0.386554621849,10.444288802
210,0.178181485271,0.184252152682,0.177412202807,0.598778004073,0.569105691057,0.558441558442,0.39755351682,0.345679012346,0.40350877193,10.977777498
220,0.178062453565,0.184849711107,0.176600356728,0.596741344196,0.569105691057,0.577922077922,0.396341463415,0.345679012346,0.444444444444,11.483818398
230,0.17688623959,0.189705508005,0.177252858858,0.602851323829,0.552845528455,0.577922077922,0.388714733542,0.320987654321,0.424778761062,12.017825098
240,0.176697264366,0.190496652528,0.177531286433,0.598778004073,0.552845528455,0.584415584416,0.374603174603,0.303797468354,0.407407407407,12.514742868
250,0.176123792579,0.189517570591,0.176563950769,0.602851323829,0.552845528455,0.584415584416,0.384858044164,0.303797468354,0.428571428571,13.049968654
260,0.177160551632,0.190597626923,0.177053559419,0.600814663951,0.560975609756,0.584415584416,0.379746835443,0.307692307692,0.418181818182,13.587012296
