iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.321231986473,0.323446758702,0.309491103206,0.346232179226,0.341463414634,0.37012987013,0.509923664122,0.509090909091,0.526829268293,0.05447406
10,0.321493319622,0.323600407372,0.309870130786,0.346232179226,0.341463414634,0.37012987013,0.509923664122,0.509090909091,0.526829268293,0.490364519
20,0.321528999335,0.323571073828,0.309920221415,0.348268839104,0.341463414634,0.37012987013,0.512195121951,0.509090909091,0.526829268293,0.915145163
30,0.321584071555,0.323730992704,0.309943612496,0.348268839104,0.341463414634,0.37012987013,0.512195121951,0.509090909091,0.526829268293,1.318752541
40,0.321606741106,0.323816699837,0.309968041089,0.348268839104,0.341463414634,0.37012987013,0.512195121951,0.509090909091,0.526829268293,1.746768167
50,0.321574204911,0.323770337973,0.30995429526,0.348268839104,0.341463414634,0.37012987013,0.512195121951,0.509090909091,0.526829268293,2.182362023
60,0.321571545233,0.32376468013,0.309936417474,0.348268839104,0.341463414634,0.37012987013,0.512195121951,0.509090909091,0.526829268293,2.617471421
70,0.321465581251,0.323613687932,0.309613984979,0.348268839104,0.341463414634,0.37012987013,0.512195121951,0.509090909091,0.526829268293,3.077428307
80,0.321313098845,0.32339596027,0.309306802845,0.346232179226,0.341463414634,0.37012987013,0.509923664122,0.509090909091,0.526829268293,3.496308644
90,0.321212327801,0.323000023014,0.308839117514,0.344195519348,0.341463414634,0.37012987013,0.507645259939,0.509090909091,0.526829268293,3.930668794
100,0.320988002095,0.322933223001,0.308983979298,0.346232179226,0.341463414634,0.37012987013,0.509923664122,0.509090909091,0.526829268293,4.426905061
110,0.320964465803,0.322935510961,0.308884824497,0.346232179226,0.341463414634,0.37012987013,0.509923664122,0.509090909091,0.526829268293,4.934861262
120,0.320907893727,0.322916629095,0.30888283643,0.346232179226,0.341463414634,0.363636363636,0.509923664122,0.509090909091,0.519607843137,5.38249441
130,0.320856126387,0.322520903451,0.309082329867,0.346232179226,0.341463414634,0.363636363636,0.509923664122,0.509090909091,0.519607843137,5.830812738
140,0.32085366886,0.322508430348,0.309113323644,0.346232179226,0.341463414634,0.363636363636,0.509923664122,0.509090909091,0.519607843137,6.272520321
150,0.32061118917,0.321739058145,0.309208279849,0.346232179226,0.341463414634,0.363636363636,0.509923664122,0.509090909091,0.519607843137,6.70860711
160,0.32017279029,0.321078991655,0.30804445877,0.344195519348,0.341463414634,0.363636363636,0.507645259939,0.509090909091,0.519607843137,7.134651282
170,0.320150318312,0.320987587448,0.307971031588,0.346232179226,0.341463414634,0.363636363636,0.508422664625,0.509090909091,0.519607843137,7.599038367
180,0.320063396308,0.320932968674,0.308428522516,0.346232179226,0.341463414634,0.363636363636,0.508422664625,0.509090909091,0.519607843137,8.061316156
190,0.319953407561,0.320411314709,0.308347780806,0.348268839104,0.341463414634,0.357142857143,0.509202453988,0.509090909091,0.512315270936,8.524850916
200,0.319895609411,0.320222691693,0.308817849703,0.348268839104,0.341463414634,0.357142857143,0.509202453988,0.509090909091,0.512315270936,8.994411623
210,0.319485402702,0.318750437845,0.307681507913,0.348268839104,0.341463414634,0.350649350649,0.509202453988,0.509090909091,0.50495049505,9.453747625
220,0.318924587244,0.317401716585,0.306818115892,0.346232179226,0.341463414634,0.350649350649,0.506912442396,0.509090909091,0.50495049505,9.918210398
230,0.318864758193,0.317313538413,0.306701236283,0.346232179226,0.341463414634,0.350649350649,0.506912442396,0.509090909091,0.50495049505,10.370795838
240,0.3187455214,0.31698271731,0.306551846752,0.346232179226,0.341463414634,0.350649350649,0.506912442396,0.509090909091,0.50495049505,10.829548587
250,0.318611188148,0.316995875125,0.306274462642,0.346232179226,0.333333333333,0.344155844156,0.505392912173,0.5,0.497512437811,11.285241826
260,0.318667650229,0.317061518032,0.306562920884,0.350305498982,0.333333333333,0.344155844156,0.509984639017,0.5,0.497512437811,11.752340858
270,0.317986557893,0.317464991627,0.305455420697,0.352342158859,0.341463414634,0.350649350649,0.510769230769,0.509090909091,0.50495049505,12.216318035
280,0.31795449682,0.317396430723,0.305361580494,0.352342158859,0.341463414634,0.350649350649,0.510769230769,0.509090909091,0.50495049505,12.715702663
290,0.317907510229,0.317543953834,0.305564449731,0.352342158859,0.341463414634,0.350649350649,0.510769230769,0.509090909091,0.50495049505,13.188551093
300,0.317842280337,0.31734235938,0.305703567369,0.352342158859,0.341463414634,0.350649350649,0.510769230769,0.509090909091,0.50495049505,13.648723012
310,0.317377137869,0.31646915822,0.305191557483,0.352342158859,0.341463414634,0.357142857143,0.510769230769,0.509090909091,0.512315270936,14.117547895
320,0.317189932676,0.316094553286,0.305161572278,0.354378818737,0.341463414634,0.357142857143,0.51155624037,0.509090909091,0.512315270936,14.594416145
330,0.317176437284,0.316116889042,0.305734919424,0.352342158859,0.341463414634,0.357142857143,0.510769230769,0.509090909091,0.512315270936,15.064578569
340,0.316896138145,0.315154049978,0.305058259251,0.354378818737,0.341463414634,0.357142857143,0.51155624037,0.509090909091,0.512315270936,15.523152567
350,0.316872162023,0.315128286032,0.30497890845,0.352342158859,0.341463414634,0.357142857143,0.510769230769,0.509090909091,0.512315270936,15.986118448
360,0.316738553179,0.314767565994,0.304870500671,0.354378818737,0.333333333333,0.357142857143,0.51155624037,0.5,0.512315270936,16.450192104
370,0.316440518099,0.31495727633,0.304622362999,0.354378818737,0.333333333333,0.357142857143,0.51155624037,0.5,0.512315270936,16.900568712
380,0.316279421012,0.314307680044,0.304142543436,0.354378818737,0.341463414634,0.357142857143,0.51155624037,0.503067484663,0.512315270936,17.3999921
390,0.316018357494,0.313982359729,0.303917505248,0.354378818737,0.341463414634,0.363636363636,0.51155624037,0.503067484663,0.514851485149,17.939842105
400,0.315832036703,0.312396705742,0.302696567238,0.352342158859,0.341463414634,0.363636363636,0.509259259259,0.503067484663,0.514851485149,18.532010401
410,0.315639350651,0.311893208333,0.302458271893,0.350305498982,0.341463414634,0.363636363636,0.506955177743,0.503067484663,0.514851485149,19.01013107
420,0.315639344041,0.311893208333,0.302458271893,0.350305498982,0.341463414634,0.363636363636,0.506955177743,0.503067484663,0.514851485149,19.500030389
430,0.315428924694,0.311945997342,0.301748662159,0.350305498982,0.341463414634,0.363636363636,0.506955177743,0.503067484663,0.514851485149,19.989122179
440,0.315410244965,0.312075641668,0.302023890279,0.350305498982,0.341463414634,0.363636363636,0.506955177743,0.503067484663,0.514851485149,20.498845556
450,0.315380999243,0.312023144184,0.301922340367,0.350305498982,0.341463414634,0.363636363636,0.506955177743,0.503067484663,0.514851485149,21.025829666
460,0.315369658062,0.312046006412,0.30190013716,0.350305498982,0.341463414634,0.363636363636,0.506955177743,0.503067484663,0.514851485149,21.493421216
470,0.314930223053,0.310895941183,0.302504574254,0.350305498982,0.341463414634,0.363636363636,0.506955177743,0.503067484663,0.514851485149,21.963971434
480,0.314476212988,0.309840965281,0.302307976199,0.354378818737,0.349593495935,0.357142857143,0.508527131783,0.506172839506,0.507462686567,22.462609122
490,0.314407453684,0.309734414356,0.302243025907,0.354378818737,0.349593495935,0.357142857143,0.508527131783,0.506172839506,0.507462686567,22.960495713
500,0.314364359035,0.309500617274,0.302497128786,0.354378818737,0.349593495935,0.357142857143,0.508527131783,0.506172839506,0.507462686567,23.662859535
510,0.314309992585,0.310300353284,0.302649419024,0.354378818737,0.349593495935,0.357142857143,0.508527131783,0.506172839506,0.507462686567,24.295712213
520,0.314116884827,0.310092555438,0.301655874357,0.356415478615,0.349593495935,0.363636363636,0.510835913313,0.506172839506,0.514851485149,25.040593061
530,0.314045179483,0.30967822686,0.301743201575,0.354378818737,0.349593495935,0.363636363636,0.508527131783,0.506172839506,0.514851485149,25.629573503
540,0.312464016677,0.308028049371,0.302111673966,0.356415478615,0.357723577236,0.357142857143,0.510835913313,0.515337423313,0.507462686567,26.179690087
550,0.312373146593,0.308375232243,0.301720629864,0.360488798371,0.357723577236,0.363636363636,0.515432098765,0.515337423313,0.514851485149,26.788637228
560,0.31226599753,0.308159249447,0.301388647301,0.358452138493,0.357723577236,0.363636363636,0.51313755796,0.515337423313,0.514851485149,27.398231387
570,0.311959755236,0.307820729877,0.301426694706,0.358452138493,0.357723577236,0.357142857143,0.51313755796,0.515337423313,0.507462686567,28.009597717
580,0.311658641229,0.307292621213,0.301106569356,0.356415478615,0.357723577236,0.357142857143,0.510835913313,0.515337423313,0.507462686567,28.564269707
590,0.310450672335,0.304813657457,0.299969942267,0.354378818737,0.357723577236,0.357142857143,0.508527131783,0.515337423313,0.507462686567,29.08160046
600,0.310278691384,0.304455278794,0.299888299057,0.356415478615,0.357723577236,0.357142857143,0.510835913313,0.515337423313,0.507462686567,29.645085649
610,0.309541690495,0.303253960814,0.298398180931,0.354378818737,0.357723577236,0.363636363636,0.508527131783,0.515337423313,0.505050505051,30.149804358
620,0.309759550469,0.3040343881,0.298310280527,0.354378818737,0.357723577236,0.363636363636,0.508527131783,0.515337423313,0.505050505051,30.665837811
630,0.308560993171,0.302939842054,0.298457473579,0.354378818737,0.357723577236,0.363636363636,0.508527131783,0.515337423313,0.505050505051,31.226558741
640,0.30823887727,0.301989553707,0.297843663345,0.354378818737,0.365853658537,0.363636363636,0.508527131783,0.518518518519,0.505050505051,31.75637991
650,0.306292689626,0.299990467015,0.295953409104,0.350305498982,0.357723577236,0.363636363636,0.503888024883,0.509316770186,0.5,32.304974189
660,0.306193425385,0.300111390415,0.296157939918,0.350305498982,0.357723577236,0.363636363636,0.503888024883,0.509316770186,0.5,32.870548943
670,0.304797310766,0.297848155498,0.294472666701,0.352342158859,0.349593495935,0.37012987013,0.504672897196,0.493670886076,0.502564102564,33.434565186
680,0.304237434291,0.297192973094,0.293938376696,0.352342158859,0.349593495935,0.376623376623,0.503125,0.493670886076,0.510204081633,34.037377402
690,0.304544643366,0.29744552569,0.294052010635,0.352342158859,0.349593495935,0.376623376623,0.503125,0.493670886076,0.510204081633,34.631050264
700,0.303613989752,0.295769623129,0.293282541286,0.352342158859,0.349593495935,0.37012987013,0.503125,0.493670886076,0.502564102564,35.194382191
710,0.30284348175,0.295296192845,0.292463362047,0.352342158859,0.349593495935,0.37012987013,0.503125,0.493670886076,0.497409326425,35.775719756
720,0.300060053478,0.293455017798,0.288581532554,0.348268839104,0.341463414634,0.37012987013,0.496855345912,0.470588235294,0.497409326425,36.346186428
730,0.299769243439,0.293852781891,0.288320537528,0.348268839104,0.341463414634,0.37012987013,0.496855345912,0.470588235294,0.497409326425,36.965635069
740,0.296942374239,0.292150040534,0.287356304857,0.354378818737,0.325203252033,0.363636363636,0.496025437202,0.450331125828,0.489583333333,37.535401667
750,0.293562944815,0.287707018374,0.282370132532,0.340122199593,0.357723577236,0.363636363636,0.472312703583,0.462585034014,0.47311827957,38.081815057
760,0.291742535921,0.28419041958,0.281283233679,0.338085539715,0.341463414634,0.363636363636,0.474959612278,0.456375838926,0.478723404255,38.644077202
770,0.291622080654,0.286257155238,0.281654122941,0.34215885947,0.341463414634,0.357142857143,0.47308319739,0.448979591837,0.464864864865,39.204670649
780,0.290013701909,0.286467829283,0.279536638504,0.348268839104,0.357723577236,0.363636363636,0.475409836066,0.455172413793,0.467391304348,39.724750616
790,0.286623652992,0.287123915714,0.277475869217,0.358452138493,0.365853658537,0.376623376623,0.477611940299,0.450704225352,0.460674157303,40.297655408
800,0.286373248366,0.286597762135,0.277241622926,0.356415478615,0.365853658537,0.37012987013,0.476821192053,0.450704225352,0.458100558659,40.848106297
810,0.280342849997,0.285408309254,0.272234562648,0.368635437882,0.365853658537,0.376623376623,0.469178082192,0.434782608696,0.441860465116,41.377343616
820,0.278987760459,0.285100732219,0.271116346165,0.378818737271,0.365853658537,0.383116883117,0.47322970639,0.434782608696,0.444444444444,41.930897215
830,0.278606943749,0.284955318143,0.270181601354,0.378818737271,0.365853658537,0.383116883117,0.47322970639,0.434782608696,0.444444444444,42.497479749
840,0.278424854241,0.285018132164,0.270195324642,0.372708757637,0.365853658537,0.383116883117,0.465277777778,0.434782608696,0.444444444444,43.036180115
850,0.278189038319,0.284740222602,0.269776765431,0.378818737271,0.365853658537,0.383116883117,0.471403812825,0.434782608696,0.444444444444,43.619333007
860,0.281139688288,0.2852935069,0.269266431755,0.364562118126,0.373983739837,0.396103896104,0.474747474747,0.45390070922,0.468571428571,44.167178973
870,0.272487331137,0.281801567152,0.265839809273,0.372708757637,0.341463414634,0.38961038961,0.468965517241,0.408759124088,0.447058823529,44.727882788
880,0.269463014184,0.280594683379,0.264724831366,0.376782077393,0.341463414634,0.396103896104,0.463157894737,0.4,0.449704142012,45.264299603
890,0.268355417326,0.281007716999,0.264459244206,0.368635437882,0.349593495935,0.396103896104,0.446428571429,0.393939393939,0.443113772455,45.816007121
900,0.267757820622,0.279051977972,0.263334561639,0.364562118126,0.357723577236,0.396103896104,0.444839857651,0.406015037594,0.443113772455,46.428069838
910,0.26412195879,0.276168802754,0.262744322656,0.37067209776,0.382113821138,0.396103896104,0.44122965642,0.415384615385,0.436363636364,46.949179394
