iterations,fitness,time,fevals
0,502.0,3.6012e-05,11
10,504.0,6.0701e-05,21
20,508.0,8.5085e-05,31
30,508.0,0.000105818,41
40,508.0,0.000131423,51
50,510.0,0.000158904,61
60,514.0,0.000181896,71
70,514.0,0.000205596,81
80,516.0,0.000233247,91
90,520.0,0.000264299,101
100,524.0,0.000291771,111
110,528.0,0.000319507,121
120,540.0,0.000343339,131
130,542.0,0.000372687,141
140,546.0,0.000398628,151
150,546.0,0.00042033,161
160,548.0,0.000446536,171
170,548.0,0.000469538,181
180,548.0,0.000495814,191
190,548.0,0.000520985,201
200,548.0,0.000551121,211
210,550.0,0.000576948999999,221
220,550.0,0.000602633999999,231
230,554.0,0.000629221999999,241
240,554.0,0.000655932999999,251
250,554.0,0.000681534999999,261
260,558.0,0.00070785,271
270,560.0,0.000730528999999,281
280,562.0,0.000758316,291
290,564.0,0.000784323,301
300,564.0,0.00080973,311
310,568.0,0.000836319,321
320,572.0,0.00085721,331
330,572.0,0.000883546,341
340,574.0,0.000908801,351
350,574.0,0.000934131,361
360,574.0,0.000955831,371
370,574.0,0.000981399,381
380,574.0,0.001006638,391
390,574.0,0.001031609,401
400,576.0,0.00105144,411
410,580.0,0.001081144,421
420,582.0,0.001106987,431
430,582.0,0.0011305,441
440,586.0,0.001150669,451
450,586.0,0.001174453,461
460,596.0,0.001200047,471
470,602.0,0.001226438,481
480,602.0,0.001251087,491
490,606.0,0.001276531,501
500,608.0,0.001297225,511
510,610.0,0.001331058,521
520,610.0,0.001386183,531
530,614.0,0.001407219,541
540,616.0,0.001425515,551
550,618.0,0.001443297,561
560,620.0,0.00146087,571
570,620.0,0.001478939,581
580,620.0,0.001495205,591
590,620.0,0.001511962,601
600,620.0,0.001527815,611
610,620.0,0.001544462,621
620,620.0,0.001566263,631
630,622.0,0.001584023,641
640,626.0,0.001600828,651
650,630.0,0.001617553,661
660,632.0,0.001634409,671
670,632.0,0.001650227,681
680,632.0,0.001666786,691
690,636.0,0.00168358,701
700,638.0,0.001700065,711
710,644.0,0.001717166,721
720,644.0,0.001733671,731
730,644.0,0.00175381,741
740,648.0,0.001770041,751
750,648.0,0.001786118,761
760,650.0,0.001802552,771
770,656.0,0.00181869,781
780,656.0,0.001837489,791
790,658.0,0.001853506,801
800,660.0,0.001870215,811
810,662.0,0.001886626,821
820,662.0,0.001904282,831
830,664.0,0.001925395,841
840,664.0,0.00194126,851
850,664.0,0.001957296,861
860,664.0,0.001972875,871
870,666.0,0.001989159,881
880,666.0,0.002005773,891
890,666.0,0.002023509,901
900,666.0,0.002039235,911
910,670.0,0.002055526,921
920,672.0,0.002071906,931
930,672.0,0.00208742,941
940,672.0,0.002107808,951
950,674.0,0.002123687,961
960,676.0,0.002139643,971
970,676.0,0.002155887,981
980,676.0,0.00217141,991
990,676.0,0.002189029,1001
1000,676.0,0.00220445,1011
1010,676.0,0.002220586,1021
1020,677.0,0.002236802,1031
1030,677.0,0.002253116,1041
1040,679.0,0.002269168,1051
1050,681.0,0.002289753,1061
1060,681.0,0.002305727,1071
1070,683.0,0.002321709,1081
1080,683.0,0.002337415,1091
1090,685.0,0.002353401,1101
1100,687.0,0.002371432,1111
1110,689.0,0.002387925,1121
1120,691.0,0.002404336,1131
1130,691.0,0.002420506,1141
1140,691.0,0.002436302,1151
1150,695.0,0.002456761,1161
1160,695.0,0.002473098,1171
1170,695.0,0.002489682,1181
1180,695.0,0.002505694,1191
1190,695.0,0.002522009,1201
1200,697.0,0.002537758,1211
1210,697.0,0.002554889,1221
1220,697.0,0.002571019,1231
1230,699.0,0.002588158,1241
1240,699.0,0.002604203,1251
1250,699.0,0.002619847,1261
1260,701.0,0.002639986,1271
1270,701.0,0.002656689,1281
1280,701.0,0.002673071,1291
1290,701.0,0.002688632,1301
1300,703.0,0.00270465,1311
1310,703.0,0.002722537,1321
1320,703.0,0.002738413,1331
1330,703.0,0.002754342,1341
1340,705.0,0.002770476,1351
1350,705.0,0.002786201,1361
1360,705.0,0.002801776,1371
1370,705.0,0.002821434,1381
1380,705.0,0.002837819,1391
1390,705.0,0.002853904,1401
1400,705.0,0.002869653,1411
1410,705.0,0.002885778,1421
1420,705.0,0.002903403,1431
1430,711.0,0.00292003,1441
1440,711.0,0.002936098,1451
1450,711.0,0.002952106,1461
1460,711.0,0.002968337,1471
1470,713.0,0.002996482,1481
1480,713.0,0.003012613,1491
1490,713.0,0.003028787,1501
1500,713.0,0.003057897,1511
1510,713.0,0.003073932,1521
1520,713.0,0.003110609,1531
1530,713.0,0.003128645,1541
