iterations,fitness,time,fevals
0,560.0,8.685562259,1000
10,584.0,17.364288792,2100
20,620.0,25.693878967,3200
30,660.0,34.001409262,4300
40,682.0,41.500916461,5400
50,698.0,48.722883443,6500
60,726.0,56.406743423,7600
70,748.0,64.062280657,8700
80,750.0,70.639182449,9800
90,772.0,77.247836731,10900
100,766.0,83.693040819,12000
110,762.0,90.098922807,13100
120,761.0,96.470170014,14200
130,763.0,102.793657244,15300
140,767.0,109.101265975,16400
150,773.0,115.370904566,17500
160,767.0,121.646914897,18600
170,769.0,128.471495039,19700
180,773.0,134.740716179,20800
190,775.0,141.10549654,21900
200,775.0,147.222697459,23000
210,771.0,153.510732534,24100
220,769.0,160.712470743,25200
230,775.0,167.033216909,26300
240,775.0,173.395733301,27400
250,771.0,179.544064395,28500
260,771.0,186.442967959,29600
270,770.0,192.80189603,30700
280,773.0,199.130840862,31800
290,773.0,205.287227687,32900
300,769.0,212.176856213,34000
310,769.0,218.431142,35100
320,767.0,224.580394148,36200
330,773.0,230.92950587,37300
340,777.0,237.184878579,38400
350,765.0,243.779277881,39500
360,765.0,250.157990435,40600
370,775.0,256.634323856,41700
380,777.0,263.828833084,42800
390,777.0,270.010658352,43900
400,775.0,276.277760162,45000
410,775.0,282.583526003,46100
420,779.0,288.743047557,47200
430,775.0,295.419624205,48300
440,781.0,301.643838529,49400
450,779.0,308.012696221,50500
460,781.0,314.127059336,51600
470,779.0,320.396192148,52700
480,779.0,326.614582157,53800
490,780.0,332.812184865,54900
500,777.0,339.112906899,56000
510,781.0,345.29661459,57100
520,781.0,351.617207262,58200
530,781.0,357.839066084,59300
540,783.0,364.195843615,60400
550,783.0,370.381926378,61500
560,781.0,376.586402379,62600
570,787.0,382.908142666,63700
580,783.0,389.26498681,64800
590,785.0,395.478358289,65900
600,783.0,401.767225511,67000
610,781.0,408.074033921,68100
620,785.0,414.338405755,69200
630,784.0,420.747822589,70300
640,781.0,427.057559468,71400
650,781.0,433.292445667,72500
660,783.0,439.619984878,73600
670,783.0,445.901417647,74700
680,779.0,452.260519415,75800
690,783.0,459.52372484,76900
700,785.0,465.679070997,78000
710,791.0,472.063336873,79100
720,793.0,478.335145906,80200
730,789.0,484.511000891,81300
740,785.0,490.808542725,82400
750,787.0,497.117890097,83500
760,785.0,503.474773622,84600
770,785.0,510.349518549,85700
780,785.0,517.137529198,86800
790,791.0,523.279657047,87900
800,785.0,529.572568011,89000
810,785.0,535.776175142,90100
820,779.0,542.072955976,91200
830,785.0,548.360325623,92300
840,793.0,554.629074289,93400
850,787.0,560.876662092,94500
860,787.0,567.028916499,95600
870,791.0,573.348295361,96700
880,785.0,579.622475998,97800
890,785.0,585.978365551,98900
900,787.0,592.439350761,100000
910,785.0,598.749703443,101100
920,791.0,605.061519775,102200
930,789.0,611.27228801,103300
940,789.0,618.234537255,104400
950,791.0,624.906552149,105500
960,791.0,631.150302954,106600
970,791.0,637.561496919,107700
980,789.0,644.610268063,108800
990,791.0,650.901344857,109900
1000,787.0,657.119173966,111000
1010,791.0,663.386672796,112100
1020,793.0,669.764458563,113200
1030,791.0,676.066279894,114300
1040,793.0,682.400738612,115400
1050,797.0,688.815154253,116500
1060,791.0,695.087275632,117600
1070,795.0,701.302928711,118700
1080,791.0,707.714984757,119800
1090,789.0,713.983341117,120900
1100,793.0,720.347633203,122000
1110,795.0,726.81592073,123100
1120,791.0,733.082559131,124200
1130,789.0,739.419266935,125300
1140,787.0,745.87143614,126400
1150,785.0,752.213977212,127500
1160,791.0,758.549260119,128600
1170,791.0,764.826815329,129700
1180,791.0,771.202709625,130800
1190,794.0,777.392333434,131900
1200,789.0,783.749455621,133000
1210,787.0,790.013952367,134100
1220,787.0,796.332546602,135200
1230,783.0,802.667874092,136300
1240,794.0,808.895272391,137400
1250,793.0,815.136731519,138500
1260,797.0,821.496393727,139600
1270,789.0,827.755884463,140700
1280,787.0,833.916612647,141800
1290,797.0,840.236609602,142900
1300,797.0,846.564475613,144000
1310,791.0,852.762811014,145100
1320,799.0,859.044597656,146200
1330,791.0,865.322446373,147300
1340,787.0,871.549284729,148400
1350,787.0,877.827423902,149500
1360,797.0,884.198010209,150600
1370,799.0,890.437371745,151700
1380,793.0,896.68652539,152800
1390,791.0,903.14459219,153900
1400,791.0,909.997948808,155000
1410,793.0,916.127629374,156100
1420,799.0,922.496883468,157200
1430,797.0,928.617043539,158300
1440,793.0,934.898222623,159400
1450,803.0,941.137681275,160500
1460,801.0,947.41098981,161600
1470,797.0,953.754203958,162700
1480,799.0,960.071406888,163800
1490,797.0,966.249798023,164900
1500,801.0,973.004423726,166000
1510,805.0,979.392435612,167100
1520,801.0,985.704023884,168200
1530,801.0,991.912336579,169300
1540,805.0,998.185431569,170400
1550,801.0,1004.32568149,171500
1560,799.0,1010.48739746,172600
1570,799.0,1016.78853357,173700
1580,805.0,1022.96281154,174800
1590,805.0,1029.18331881,175900
1600,803.0,1035.46953005,177000
1610,799.0,1041.60939335,178100
1620,797.0,1047.81365665,179200
1630,801.0,1054.01754469,180300
1640,805.0,1060.21034555,181400
1650,805.0,1066.99295065,182500
1660,799.0,1073.01246051,183600
1670,803.0,1079.3995186,184700
1680,803.0,1085.68016118,185800
1690,797.0,1091.92575016,186900
1700,803.0,1098.15789162,188000
1710,803.0,1104.47180033,189100
1720,803.0,1110.7455311,190200
1730,803.0,1117.0037187,191300
1740,803.0,1123.37407282,192400
1750,799.0,1129.53483657,193500
1760,805.0,1135.75359705,194600
1770,807.0,1141.99010846,195700
1780,803.0,1148.29335038,196800
1790,801.0,1155.24164397,197900
1800,799.0,1161.41928774,199000
1810,807.0,1167.75453784,200100
1820,809.0,1174.08212452,201200
1830,809.0,1180.28821626,202300
1840,809.0,1186.3871572,203400
