iterations,fitness,time,fevals
0,524.0,0.001236154,286
10,536.0,0.002322751,470
20,526.0,0.003244873,658
30,526.0,0.004087559,841
40,529.0,0.005209136,1034
50,529.0,0.006099294,1224
60,532.0,0.0069453,1411
70,532.0,0.007786429,1593
80,533.0,0.008608328,1782
90,527.0,0.00962404800001,1967
100,533.0,0.010419276,2152
110,531.0,0.011222884,2338
120,531.0,0.014095508,2524
130,531.0,0.014955513,2710
140,533.0,0.015748352,2895
150,531.0,0.016548561,3082
160,533.0,0.01738906,3269
170,533.0,0.018180707,3454
180,535.0,0.019124432,3634
190,535.0,0.020178211,3819
200,535.0,0.020971674,4005
210,531.0,0.021762965,4191
220,531.0,0.022550242,4385
230,539.0,0.023469019,4563
240,541.0,0.024643319,4740
250,539.0,0.025606041,4926
260,539.0,0.026405345,5112
270,541.0,0.027209227,5301
280,543.0,0.028022818,5481
290,543.0,0.028842373,5668
300,535.0,0.029635041,5851
310,537.0,0.030454161,6041
320,539.0,0.031248889,6227
330,539.0,0.032040848,6408
340,541.0,0.032869774,6599
350,539.0,0.033664011,6787
360,537.0,0.034466482,6975
370,537.0,0.035267895,7161
380,535.0,0.036069298,7346
390,535.0,0.036882103,7532
400,539.0,0.037707364,7716
410,539.0,0.038535303,7906
420,539.0,0.039364693,8088
430,539.0,0.040185672,8275
440,539.0,0.040997897,8463
450,539.0,0.041819295,8656
460,541.0,0.042655326,8842
470,539.0,0.043466835,9032
480,539.0,0.044305507,9220
490,539.0,0.045137389,9407
500,541.0,0.045945534,9593
510,539.0,0.046761109,9780
520,539.0,0.047577125,9968
530,539.0,0.04838868,10149
540,541.0,0.049198037,10334
550,539.0,0.050009112,10519
560,541.0,0.050829807,10709
570,541.0,0.051645829,10895
580,541.0,0.052481326,11075
590,539.0,0.053294509,11264
600,537.0,0.054114283,11454
610,539.0,0.054936539,11645
620,539.0,0.055748239,11835
630,539.0,0.056560687,12025
640,543.0,0.057370029,12206
650,541.0,0.058180602,12395
660,543.0,0.058994163,12582
670,543.0,0.059806308,12770
680,545.0,0.060623024,12958
690,547.0,0.061455148,13145
700,549.0,0.063096919,13333
710,547.0,0.063920286,13526
720,545.0,0.064743603,13710
730,543.0,0.065573885,13899
740,543.0,0.066426108,14086
750,541.0,0.067271975,14275
760,543.0,0.068111982,14463
770,543.0,0.068955495,14654
780,543.0,0.06977703,14839
790,545.0,0.070584959,15029
800,543.0,0.071385948,15212
810,541.0,0.072179186,15392
820,539.0,0.073118326,15582
830,541.0,0.074200579,15771
840,541.0,0.075025088,15962
850,543.0,0.075841768,16144
860,541.0,0.076662416,16329
870,541.0,0.077492195,16518
880,541.0,0.078727391,16709
890,543.0,0.079781363,16897
900,541.0,0.080584111,17077
910,543.0,0.081465307,17261
920,543.0,0.082263442,17445
930,541.0,0.083062865,17627
940,541.0,0.083948121,17812
950,541.0,0.08477523,17999
960,543.0,0.085606675,18185
970,543.0,0.086415647,18367
980,543.0,0.087256887,18550
990,541.0,0.088088171,18733
1000,541.0,0.088917204,18916
1010,539.0,0.089764306,19105
1020,543.0,0.090576887,19294
1030,545.0,0.091442653,19477
1040,543.0,0.092278003,19670
1050,544.0,0.093113453,19850
1060,545.0,0.093923094,20032
1070,545.0,0.094740457,20221
1080,547.0,0.095556597,20406
1090,545.0,0.096365635,20586
1100,549.0,0.097178345,20769
1110,551.0,0.098003989,20956
1120,549.0,0.09881824,21142
1130,549.0,0.099633903,21327
1140,545.0,0.100878409,21517
1150,545.0,0.102092926,21706
1160,547.0,0.103302257,21893
1170,547.0,0.104523449,22084
1180,549.0,0.105733586,22272
1190,547.0,0.106942397,22459
1200,547.0,0.108172402,22646
1210,545.0,0.109357098,22832
1220,545.0,0.110535478,23020
1230,547.0,0.111717095,23208
1240,547.0,0.112902588,23395
1250,549.0,0.114089154,23583
1260,549.0,0.115275241,23773
1270,551.0,0.11645407,23956
1280,549.0,0.117638392,24135
1290,551.0,0.119328926,24328
1300,551.0,0.12019237,24512
1310,551.0,0.121013899,24698
1320,549.0,0.121845006,24886
1330,549.0,0.12267008,25071
1340,549.0,0.123490153,25257
1350,551.0,0.124329328,25442
1360,549.0,0.125159005,25627
1370,551.0,0.12599981,25810
