iterations,fitness,time,fevals
0,512.0,3.1637e-05,11
10,516.0,5.462e-05,21
20,516.0,7.9635e-05,31
30,518.0,0.000102077,41
40,520.0,0.0001386,51
50,524.0,0.000178238,61
60,524.0,0.000224287,71
70,530.0,0.00024966,81
80,534.0,0.000271006,91
90,536.0,0.00029213,101
100,542.0,0.00031252,111
110,544.0,0.000349705,121
120,546.0,0.000369522,131
130,546.0,0.000388489,141
140,552.0,0.000421599,151
150,552.0,0.00044248,161
160,554.0,0.000476743,171
170,554.0,0.000506741,181
180,556.0,0.000543187,191
190,564.0,0.000564028,201
200,568.0,0.000585745,211
210,568.0,0.000614021,221
220,568.0,0.000634742,231
230,570.0,0.000653315,241
240,576.0,0.000671523,251
250,578.0,0.000689981,261
260,578.0,0.000707949,271
270,578.0,0.000729642,281
280,580.0,0.000747206,291
290,582.0,0.000764556,301
300,584.0,0.000782515,311
310,586.0,0.000800372,321
320,586.0,0.000824677,331
330,586.0,0.00084254,341
340,586.0,0.000863447,351
350,586.0,0.000881114,361
360,588.0,0.000899427,371
370,590.0,0.000920124,381
380,596.0,0.000937392,391
390,598.0,0.000955367,401
400,600.0,0.000973725,411
410,604.0,0.000991286,421
420,606.0,0.001009891,431
430,608.0,0.001039996,441
440,612.0,0.001064341,451
450,612.0,0.001087991,461
460,614.0,0.001111353,471
470,614.0,0.00113479,481
480,618.0,0.001158556,491
490,620.0,0.001186319,501
500,622.0,0.001204388,511
510,624.0,0.001233783,521
520,626.0,0.001255071,531
530,628.0,0.001292894,541
540,628.0,0.001315069,551
550,628.0,0.001339691,561
560,630.0,0.001361647,571
570,634.0,0.001383358,581
580,636.0,0.001441829,591
590,636.0,0.001510104,601
600,640.0,0.001539713,611
610,642.0,0.001573606,621
620,646.0,0.001600808,631
630,646.0,0.001637278,641
640,648.0,0.001662475,651
650,650.0,0.001685727,661
660,650.0,0.001710489,671
670,650.0,0.001736133,681
680,650.0,0.001759694,691
690,650.0,0.001787689,701
700,652.0,0.001839625,711
710,654.0,0.001876416,721
720,654.0,0.001917033,731
730,654.0,0.001946563,741
740,656.0,0.001980794,751
750,656.0,0.002009858,761
760,656.0,0.002065362,771
770,656.0,0.002106907,781
780,656.0,0.002154557,791
790,658.0,0.002196394,801
800,660.0,0.002240072,811
810,660.0,0.002290852,821
820,660.0,0.002317593,831
830,660.0,0.002349812,841
840,660.0,0.002383712,851
850,660.0,0.00241209,861
860,660.0,0.002442442,871
870,660.0,0.002471016,881
880,662.0,0.002500225,891
890,664.0,0.002538305,901
900,664.0,0.002580481,911
910,664.0,0.002610776,921
920,672.0,0.002638639,931
930,672.0,0.002665732,941
940,672.0,0.00269341,951
950,674.0,0.002736819,961
960,674.0,0.002763987,971
970,674.0,0.00279012,981
980,674.0,0.002817768,991
990,674.0,0.002846117,1001
1000,674.0,0.002893899,1011
1010,674.0,0.002943742,1021
1020,676.0,0.002971587,1031
1030,676.0,0.003068193,1041
1040,678.0,0.003097802,1051
